w, module, argument
1.630092360979741102e+02,2.050000888176135128e+00,-3.832152073712323137e+00
1.637624074521687305e+02,2.050474574177138631e+00,-3.850775784880215102e+00
1.645190587753662328e+02,2.050952848175247034e+00,-3.869498741547418685e+00
1.652792061464895426e+02,2.051435756511610808e+00,-3.888321596066464103e+00
1.660428657187529495e+02,2.051923346031409245e+00,-3.907245006745792004e+00
1.668100537200059250e+02,2.052415664089992653e+00,-3.926269637924230338e+00
1.675807864530767120e+02,2.052912758559131579e+00,-3.945396160046568124e+00
1.683550802961202351e+02,2.053414677833342417e+00,-3.964625249740370450e+00
1.691329517029648741e+02,2.053921470836305385e+00,-3.983957589893906803e+00
1.699144172034625910e+02,2.054433187027380647e+00,-4.003393869735331734e+00
1.706994934038407905e+02,2.054949876408209697e+00,-4.022934784913115180e+00
1.714881969870539251e+02,2.055471589529416221e+00,-4.042581037577658520e+00
1.722805447131393919e+02,2.055998377497401552e+00,-4.062333336464268640e+00
1.730765534195725763e+02,2.056530291981241376e+00,-4.082192396977354143e+00
1.738762400216250512e+02,2.057067385219674360e+00,-4.102158941275998671e+00
1.746796215127245659e+02,2.057609710028204031e+00,-4.122233698360870946e+00
1.754867149648150360e+02,2.058157319806292573e+00,-4.142417404162462624e+00
1.762975375287205679e+02,2.058710268544668764e+00,-4.162710801630794322e+00
1.771121064345088598e+02,2.059268610832733604e+00,-4.183114640826473440e+00
1.779304389918577272e+02,2.059832401866082741e+00,-4.203629679013222820e+00
1.787525525904235337e+02,2.060401697454133707e+00,-4.224256680751923732e+00
1.795784647002095085e+02,2.060976554027869945e+00,-4.244996417996072857e+00
1.804081928719382688e+02,2.061557028647693635e+00,-4.265849670188858411e+00
1.812417547374237756e+02,2.062143179011401539e+00,-4.286817224361708867e+00
1.820791680099462440e+02,2.062735063462272755e+00,-4.307899875234491027e+00
1.829204504846293844e+02,2.063332740997279036e+00,-4.329098425317293497e+00
1.837656200388170475e+02,2.063936271275421230e+00,-4.350413685013833742e+00
1.846146946324547571e+02,2.064545714626184303e+00,-4.371846472726590882e+00
1.854676923084699354e+02,2.065161132058121574e+00,-4.393397614963585163e+00
1.863246311931559944e+02,2.065782585267571747e+00,-4.415067946446921354e+00
1.871855294965579333e+02,2.066410136647499840e+00,-4.436858310223128932e+00
1.880504055128581626e+02,2.067043849296474889e+00,-4.458769557775232428e+00
1.889192776207666213e+02,2.067683787027790654e+00,-4.480802549136746471e+00
1.897921642839101537e+02,2.068330014378710224e+00,-4.502958153007452502e+00
1.906690840512251839e+02,2.068982596619862946e+00,-4.525237246871146368e+00
1.915500555573527777e+02,2.069641599764783013e+00,-4.547640717115303488e+00
1.924350975230330221e+02,2.070307090579588838e+00,-4.570169459152716662e+00
1.933242287555045209e+02,2.070979136592815184e+00,-4.592824377545168701e+00
1.942174681489026398e+02,2.071657806105394517e+00,-4.615606386129125660e+00
1.951148346846616448e+02,2.072343168200796448e+00,-4.638516408143557257e+00
1.960163474319185752e+02,2.073035292755315506e+00,-4.661555376359897807e+00
1.969220255479171442e+02,2.073734250448525884e+00,-4.684724233214120126e+00
1.978318882784164430e+02,2.074440112773897393e+00,-4.708023930941112489e+00
1.987459549580983662e+02,2.075152952049573507e+00,-4.731455431711230730e+00
1.996642450109793288e+02,2.075872841429319937e+00,-4.755019707769219117e+00
2.005867779508234037e+02,2.076599854913643295e+00,-4.778717741575449374e+00
2.015135733815558581e+02,2.077334067361088277e+00,-4.802550525949536464e+00
2.024446509976803839e+02,2.078075554499707600e+00,-4.826519064216423516e+00
2.033800305846982042e+02,2.078824392938714460e+00,-4.850624370354953641e+00
2.043197320195270379e+02,2.079580660180322838e+00,-4.874867469148940202e+00
2.052637752709252084e+02,2.080344434631770767e+00,-4.899249396340873197e+00
2.062121803999144447e+02,2.081115795617536790e+00,-4.923771198788215564e+00
2.071649675602068896e+02,2.081894823391753135e+00,-4.948433934622412878e+00
2.081221569986339262e+02,2.082681599150815632e+00,-4.973238673410659061e+00
2.090837690555750044e+02,2.083476205046193019e+00,-4.998186496320406569e+00
2.100498241653915272e+02,2.084278724197450305e+00,-5.023278496286787131e+00
2.110203428568596564e+02,2.085089240705471525e+00,-5.048515778182891545e+00
2.119953457536070971e+02,2.085907839665907204e+00,-5.073899458993039069e+00
2.129748535745520996e+02,2.086734607182829215e+00,-5.099430667989088839e+00
2.139588871343421488e+02,2.087569630382617003e+00,-5.125110546909782627e+00
2.149474673437980528e+02,2.088412997428062301e+00,-5.150940250143306365e+00
2.159406152103567536e+02,2.089264797532711437e+00,-5.176920944912992262e+00
2.169383518385184288e+02,2.090125120975433681e+00,-5.203053811466347156e+00
2.179406984302955834e+02,2.090994059115240944e+00,-5.229340043267423077e+00
2.189476762856620837e+02,2.091871704406339294e+00,-5.255780847192545124e+00
2.199593068030074789e+02,2.092758150413439822e+00,-5.282377443729592947e+00
2.209756114795903272e+02,2.093653491827312418e+00,-5.309131067180783425e+00
2.219966119119954726e+02,2.094557824480606456e+00,-5.336042965869070898e+00
2.230223297965938514e+02,2.095471245363936141e+00,-5.363114402348323040e+00
2.240527869300018153e+02,2.096393852642220779e+00,-5.390346653617148043e+00
2.250880052095461679e+02,2.097325745671316355e+00,-5.417741011336694612e+00
2.261280066337279493e+02,2.098267025014917575e+00,-5.445298782052291564e+00
2.271728133026905141e+02,2.099217792461739673e+00,-5.473021287419165049e+00
2.282224474186898533e+02,2.100178151043002206e+00,-5.500909864432230734e+00
2.292769312865648885e+02,2.101148205050197948e+00,-5.528965865660044443e+00
2.303362873142131377e+02,2.102128060053170433e+00,-5.557190659483079109e+00
2.314005380130654146e+02,2.103117822918497914e+00,-5.585585630336298735e+00
2.324697059985647911e+02,2.104117601828184636e+00,-5.614152178956227424e+00
2.335438139906479478e+02,2.105127506298684725e+00,-5.642891722632570328e+00
2.346228848142262393e+02,2.106147647200239614e+00,-5.671805695464420261e+00
2.357069413996727860e+02,2.107178136776557853e+00,-5.700895548621289777e+00
2.367960067833078597e+02,2.108219088664827101e+00,-5.730162750608896793e+00
2.378901041078893286e+02,2.109270617916080504e+00,-5.759608787539952424e+00
2.389892566231050353e+02,2.110332841015909011e+00,-5.789235163410011431e+00
2.400934876860651741e+02,2.111405875905538743e+00,-5.819043400378404840e+00
2.412028207618006945e+02,2.112489842003275164e+00,-5.849035039054543361e+00
2.423172794237600556e+02,2.113584860226321638e+00,-5.879211638789510808e+00
2.434368873543110396e+02,2.114691053012980770e+00,-5.909574777973224613e+00
2.445616683452446694e+02,2.115808544345251452e+00,-5.940126054337206973e+00
2.456916462982790108e+02,2.116937459771815799e+00,-5.970867085263035889e+00
2.468268452255692580e+02,2.118077926431439995e+00,-6.001799508096778979e+00
2.479672892502159982e+02,2.119230073076788123e+00,-6.032924980469289267e+00
2.491130026067788492e+02,2.120394030098658789e+00,-6.064245180622735987e+00
2.502640096417919153e+02,2.121569929550659594e+00,-6.095761807743361516e+00
2.514203348142796699e+02,2.122757905174313287e+00,-6.127476582300592334e+00
2.525820026962784652e+02,2.123958092424623967e+00,-6.159391246392790009e+00
2.537490379733571615e+02,2.125170628496098502e+00,-6.191507564099595129e+00
2.549214654451423030e+02,2.126395652349240883e+00,-6.223827321841140403e+00
2.560993100258459663e+02,2.127633304737521325e+00,-6.256352328744311464e+00
2.572825967447932385e+02,2.128883728234840955e+00,-6.289084417016037598e+00
2.584713507469563751e+02,2.130147067263489902e+00,-6.322025442323999656e+00
2.596655972934872239e+02,2.131423468122622289e+00,-6.355177284184735598e+00
2.608653617622547927e+02,2.132713079017247715e+00,-6.388541846359412801e+00
2.620706696483852625e+02,2.134016050087756522e+00,-6.422121057257435872e+00
2.632815465648019995e+02,2.135332533439986413e+00,-6.455916870347986780e+00
2.644980182427719910e+02,2.136662683175853950e+00,-6.489931264579807291e+00
2.657201105324506898e+02,2.138006655424537161e+00,-6.524166244809276094e+00
2.669478494034320875e+02,2.139364608374247911e+00,-6.558623842237060408e+00
2.681812609453015739e+02,2.140736702304596228e+00,-6.593306114853586308e+00
2.694203713681882277e+02,2.142123099619551496e+00,-6.628215147893292247e+00
2.706652070033241557e+02,2.143523964881031585e+00,-6.663353054298237765e+00
2.719157943036018992e+02,2.144939464843108379e+00,-6.698721975190919942e+00
2.731721598441376386e+02,2.146369768486873664e+00,-6.734324080356759445e+00
2.744343303228365585e+02,2.147815047055949833e+00,-6.770161568736411617e+00
2.757023325609582685e+02,2.149275474092680493e+00,-6.806236668928029587e+00
2.769761935036891032e+02,2.150751225475006301e+00,-6.842551639699930632e+00
2.782559402207126027e+02,2.152242479454044233e+00,-6.879108770513653326e+00
2.795415999067856205e+02,2.153749416692380514e+00,-6.915910382057860240e+00
2.808331998823172739e+02,2.155272220303103836e+00,-6.952958826793299352e+00
2.821307675939470982e+02,2.156811075889582430e+00,-6.990256489508902327e+00
2.834343306151309321e+02,2.158366171586009852e+00,-7.027805787889629840e+00
2.847439166467247560e+02,2.159937698098733261e+00,-7.065609173095984907e+00
2.860595535175742157e+02,2.161525848748383272e+00,-7.103669130355731554e+00
2.873812691851066461e+02,2.163130819512821823e+00,-7.141988179568021344e+00
2.887090917359234368e+02,2.164752809070925377e+00,-7.180568875920161354e+00
2.900430493863991614e+02,2.166392018847223877e+00,-7.219413810517479213e+00
2.913831704832788887e+02,2.168048653057421227e+00,-7.258525611026445112e+00
2.927294835042815748e+02,2.169722918754791952e+00,-7.297906942331496616e+00
2.940820170587063558e+02,2.171415025877518890e+00,-7.337560507205868277e+00
2.954407998880379864e+02,2.173125187296939043e+00,-7.377489046996675626e+00
2.968058608665602378e+02,2.174853618866763316e+00,-7.417695342324797991e+00
2.981772290019673619e+02,2.176600539473269702e+00,-7.458182213799693372e+00
2.995549334359812974e+02,2.178366171086490777e+00,-7.498952522749728899e+00
3.009390034449721156e+02,2.180150738812435929e+00,-7.540009171968292456e+00
3.023294684405776138e+02,2.181954470946347424e+00,-7.581355106476039829e+00
3.037263579703311507e+02,2.183777599027034722e+00,-7.622993314299865375e+00
3.051297017182870945e+02,2.185620357892301246e+00,-7.664926827268775611e+00
3.065395295056526948e+02,2.187482985735492047e+00,-7.707158721827278569e+00
3.079558712914226817e+02,2.189365724163185867e+00,-7.749692119866696594e+00
3.093787571730136960e+02,2.191268818254060946e+00,-7.792530189574693011e+00
3.108082173869063922e+02,2.193192516618962085e+00,-7.835676146303792500e+00
3.122442823092857793e+02,2.195137071462190281e+00,-7.879133253459002617e+00
3.136869824566876446e+02,2.197102738644054032e+00,-7.922904823405360730e+00
3.151363484866479325e+02,2.199089777744702268e+00,-7.966994218395743843e+00
3.165924111983520675e+02,2.201098452129273131e+00,-8.011404851519401404e+00
3.180552015332919495e+02,2.203129029014394558e+00,-8.056140187671989139e+00
3.195247505759213595e+02,2.205181779536051767e+00,-8.101203744547378349e+00
3.210010895543171614e+02,2.207256978818876281e+00,-8.146599093652001855e+00
3.224842498408441998e+02,2.209354906046871125e+00,-8.192329861342305009e+00
3.239742629528195721e+02,2.211475844535618407e+00,-8.238399729885726330e+00
3.254711605531848022e+02,2.213620081805998119e+00,-8.284812438546149238e+00
3.269749744511768199e+02,2.215787909659451937e+00,-8.331571784694103755e+00
3.284857366030043409e+02,2.217979624254840854e+00,-8.378681624942679207e+00
3.300034791125285096e+02,2.220195526186917956e+00,-8.426145876309696803e+00
3.315282342319423492e+02,2.222435920566466105e+00,-8.473968517406733625e+00
3.330600343624588504e+02,2.224701117102143133e+00,-8.522153589656005224e+00
3.345989120549974700e+02,2.226991430184060317e+00,-8.570705198535517155e+00
3.361449000108764835e+02,2.229307178969151426e+00,-8.619627514853510419e+00
3.376980310825091465e+02,2.231648687468370085e+00,-8.668924776052893577e+00
3.392583382740991738e+02,2.234016284635754523e+00,-8.718601287546345446e+00
3.408258547423452001e+02,2.236410304459414355e+00,-8.768661424083251887e+00
3.424006137971425687e+02,2.238831086054474451e+00,-8.819109631148917217e+00
3.439826489022924534e+02,2.241278973758042081e+00,-8.869950426397299026e+00
3.455719936762139355e+02,2.243754317226215989e+00,-8.921188401118040900e+00
3.471686818926559681e+02,2.246257471533224859e+00,-8.972828221738627263e+00
3.487727474814177526e+02,2.248788797272711193e+00,-9.024874631362918009e+00
3.503842245290675805e+02,2.251348660661242285e+00,-9.077332451346753928e+00
3.520031472796678713e+02,2.253937433644082056e+00,-9.130206582911903013e+00
3.536295501355043029e+02,2.256555494003292139e+00,-9.183502008799369065e+00
3.552634676578139192e+02,2.259203225468208842e+00,-9.237223794962970302e+00
3.569049345675229574e+02,2.261881017828367035e+00,-9.291377092304696106e+00
3.585539857459817199e+02,2.264589267048920274e+00,-9.345967138452584422e+00
3.602106562357070061e+02,2.267328375388623307e+00,-9.400999259582691892e+00
3.618749812411280118e+02,2.270098751520440938e+00,-9.456478872286249171e+00
3.635469961293317738e+02,2.272900810654844950e+00,-9.512411485483186269e+00
3.652267364308175388e+02,2.275734974665872379e+00,-9.568802702383619518e+00
3.669142378402493705e+02,2.278601672220001984e+00,-9.625658222498392647e+00
3.686095362172158048e+02,2.281501338907935050e+00,-9.682983843700300852e+00
3.703126675869926885e+02,2.284434417379336058e+00,-9.740785464337381683e+00
3.720236681413065867e+02,2.287401357480618458e+00,-9.799069085399700896e+00
3.737425742391064318e+02,2.290402616395849300e+00,-9.857840812741399006e+00
3.754694224073336954e+02,2.293438658790841966e+00,-9.917106859359327231e+00
3.772042493416997218e+02,2.296509956960533838e+00,-9.976873547730209069e+00
3.789470919074667563e+02,2.299616990979713282e+00,-1.003714731220796175e+01
3.806979871402284061e+02,2.302760248857186554e+00,-1.009793470148270877e+01
3.824569722466999337e+02,2.305940226693478312e+00,-1.015924238110382838e+01
3.842240846055061070e+02,2.309157428842142146e+00,-1.022107713606834700e+01
3.859993617679767226e+02,2.312412368074772129e+00,-1.028344587347708483e+01
3.877828414589457111e+02,2.315705565749830885e+00,-1.034635562526043273e+01
3.895745615775501278e+02,2.319037551985346557e+00,-1.040981355097565952e+01
3.913745601980384095e+02,2.322408865835621672e+00,-1.047382694067831643e+01
3.931828755705770391e+02,2.325820055472023196e+00,-1.053840321786950796e+01
3.949995461220643165e+02,2.329271678367969667e+00,-1.060354994252173100e+01
3.968246104569481645e+02,2.332764301488222447e+00,-1.066927481418550450e+01
3.986581073580438783e+02,2.336298501482572565e+00,-1.073558567517910411e+01
4.005000757873610837e+02,2.339874864884061711e+00,-1.080249051386438808e+01
4.023505548869293307e+02,2.343493988311819098e+00,-1.086999746801079247e+01
4.042095839796305654e+02,2.347156478678653624e+00,-1.093811482825074144e+01
4.060772025700365475e+02,2.350862953403515920e+00,-1.100685104162904260e+01
4.079534503452449030e+02,2.354614040628935090e+00,-1.107621471524909929e+01
4.098383671757261482e+02,2.358410379443582894e+00,-1.114621462001931462e+01
4.117319931161679278e+02,2.362252620110063095e+00,-1.121685969450239462e+01
4.136343684063273827e+02,2.366141424298085827e+00,-1.128815904887114030e+01
4.155455334718875520e+02,2.370077465323134458e+00,-1.136012196897396542e+01
4.174655289253134924e+02,2.374061428390777717e+00,-1.143275792051341000e+01
4.193943955667186287e+02,2.378094010846762529e+00,-1.150607655334171753e+01
4.213321743847288872e+02,2.382175922433030113e+00,-1.158008770587662006e+01
4.232789065573548442e+02,2.386307885549797891e+00,-1.165480140964168321e+01
4.252346334528681950e+02,2.390490635523866203e+00,-1.173022789393496090e+01
4.271993966306776542e+02,2.394724920883288366e+00,-1.180637759063002612e+01
4.291732378422157694e+02,2.399011503638575071e+00,-1.188326113911393556e+01
4.311561990318228368e+02,2.403351159570578766e+00,-1.196088939136623885e+01
4.331483223376398541e+02,2.407744678525226334e+00,-1.203927341718388178e+01
4.351496500925049986e+02,2.412192864715269280e+00,-1.211842450955671247e+01
4.371602248248502178e+02,2.416696537029209058e+00,-1.219835419019829281e+01
4.391800892596086214e+02,2.421256529347576958e+00,-1.227907421523758202e+01
4.412092863191189736e+02,2.425873690866747534e+00,-1.236059658107626724e+01
4.432478591240396213e+02,2.430548886430445865e+00,-1.244293353041767425e+01
4.452958509942655496e+02,2.435282996869157834e+00,-1.252609755847277739e+01
4.473533054498462889e+02,2.440076919347591744e+00,-1.261010141934899487e+01
4.494202662119142246e+02,2.444931567720414201e+00,-1.269495813262841644e+01
4.514967772036101792e+02,2.449847872896417034e+00,-1.278068099014117642e+01
4.535828825510186562e+02,2.454826783211335517e+00,-1.286728356294108444e+01
4.556786265841063823e+02,2.459869264809492417e+00,-1.295477970849007043e+01
4.577840538376616450e+02,2.464976302034467270e+00,-1.304318357805844641e+01
4.598992090522438048e+02,2.470148897829007595e+00,-1.313250962434865166e+01
4.620241371751312727e+02,2.475388074144347694e+00,-1.322277260934966492e+01
4.641588833612777307e+02,2.480694872359181513e+00,-1.331398761243034023e+01
4.663034929742731265e+02,2.486070353708452529e+00,-1.340617003867977708e+01
4.684580115873044974e+02,2.491515599722188057e+00,-1.349933562750291749e+01
4.706224849841281639e+02,2.497031712674583126e+00,-1.359350046148075286e+01
4.727969591600390800e+02,2.502619816043517353e+00,-1.368868097550372376e+01
4.749814803228499613e+02,2.508281054980748603e+00,-1.378489396618819818e+01
4.771760948938745628e+02,2.514016596792948199e+00,-1.388215660158579823e+01
4.793808495089106714e+02,2.519827631433800619e+00,-1.398048643119553880e+01
4.815957910192350937e+02,2.525715372007377280e+00,-1.407990139628991599e+01
4.838209664925957441e+02,2.531681055282949622e+00,-1.418041984056537252e+01
4.860564232142133960e+02,2.537725942221483955e+00,-1.428206052112905589e+01
4.883022086877879815e+02,2.543851318513966397e+00,-1.438484261983355772e+01
4.905583706365045487e+02,2.550058495131765746e+00,-1.448878575497179355e+01
4.928249570040513277e+02,2.556348808889215452e+00,-1.459390999334523009e+01
4.951020159556351246e+02,2.562723623018567043e+00,-1.470023586271826588e+01
4.973895958790062650e+02,2.569184327757505937e+00,-1.480778436467292281e+01
4.996877453854883697e+02,2.575732340949371757e+00,-1.491657698787816422e+01
5.019965133110079023e+02,2.582369108656207501e+00,-1.502663572178821383e+01
5.043159487171358819e+02,2.589096105784813862e+00,-1.513798307078616823e+01
5.066461008921268672e+02,2.595914836725861985e+00,-1.525064206878800555e+01
5.089870193519679447e+02,2.602826836006226330e+00,-1.536463629432435063e+01
5.113387538414326059e+02,2.609833668954574470e+00,-1.547998988611698579e+01
5.137013543351338285e+02,2.616936932380281799e+00,-1.559672755916782272e+01
5.160748710385907998e+02,2.624138255265726194e+00,-1.571487462137955227e+01
5.184593543892913203e+02,2.631439299471942217e+00,-1.583445699072653845e+01
5.208548550577660308e+02,2.638841760457633967e+00,-1.595550121299674728e+01
5.232614239486662200e+02,2.646347368011503054e+00,-1.607803448012520064e+01
5.256791122018419173e+02,2.653957886997758031e+00,-1.620208464914025370e+01
5.281079711934330589e+02,2.661675118114742222e+00,-1.632768026174605325e+01
5.305480525369574707e+02,2.669500898666442801e+00,-1.645485056456335116e+01
5.329994080844087421e+02,2.677437103346698599e+00,-1.658362553005369122e+01
5.354620899273608075e+02,2.685485645035828650e+00,-1.671403587815182590e+01
5.379361503980697989e+02,2.693648475609303983e+00,-1.684611309863185724e+01
5.404216420705914743e+02,2.701927586758130939e+00,-1.697988947423509742e+01
5.429186177618943248e+02,2.710325010820397562e+00,-1.711539810458651090e+01
5.454271305329835968e+02,2.718842821623482120e+00,-1.725267293092960585e+01
5.479472336900287246e+02,2.727483135336263853e+00,-1.739174876170942241e+01
5.504789807854967876e+02,2.736248111330602750e+00,-1.753266129903494530e+01
5.530224256192900611e+02,2.745139953051242365e+00,-1.767544716605313226e+01
5.555776222398877735e+02,2.754160908893179993e+00,-1.782014393526793583e+01
5.581446249454966164e+02,2.763313273085445942e+00,-1.796679015783933764e+01
5.607234882852033024e+02,2.772599386580038683e+00,-1.811542539389780870e+01
5.633142670601351938e+02,2.782021637944681380e+00,-1.826609024391158442e+01
5.659170163246242282e+02,2.791582464257844620e+00,-1.841882638114497439e+01
