w, module, argument
3.353710152002930656e+00,6.649706903515932854e-01,8.235735343391718288e+01
3.400411932703705897e+00,6.740687382687405860e-01,8.225215004044642342e+01
3.447764054734464345e+00,6.832867435561589264e-01,8.214553273254445287e+01
3.495775574363275240e+00,6.926260999595272860e-01,8.203748393235565572e+01
3.544455673970433818e+00,7.020882095151296243e-01,8.192798590301177342e+01
3.593813663804627634e+00,7.116744822359588607e-01,8.181702074979588701e+01
3.643858983763544224e+00,7.213863357780794239e-01,8.170457042144829529e+01
3.694601205199302463e+00,7.312251950865189531e-01,8.159061671162025675e+01
3.746050032748993175e+00,7.411924920199185474e-01,8.147514126048226046e+01
3.798215306190734442e+00,7.512896649531786153e-01,8.135812555649297906e+01
3.851107002325570683e+00,7.615181583573022994e-01,8.123955093833596663e+01
3.904735236885560123e+00,7.718794223556191270e-01,8.111939859703061018e+01
3.959110266468458761e+00,7.823749122555766489e-01,8.099764957822478095e+01
4.014242490499322358e+00,7.930060880552373126e-01,8.087428478467613502e+01
4.070142453219436796e+00,8.037744139236346896e-01,8.074928497892980772e+01
4.126820845702954266e+00,8.146813576541045432e-01,8.062263078619997714e+01
4.184288507901582577e+00,8.257283900896955631e-01,8.049430269746331135e+01
4.242556430717777438e+00,8.369169845197633739e-01,8.036428107277211552e+01
4.301635758106795215e+00,8.482486160468173386e-01,8.023254614479579061e+01
4.361537789208003169e+00,8.597247609226926768e-01,8.009907802259867537e+01
4.422273980505899260e+00,8.713468958531019881e-01,7.996385669566316778e+01
4.483855948021188809e+00,8.831164972696088356e-01,7.982686203816666648e+01
4.546295469532399380e+00,8.950350405680620458e-01,7.968807381352178254e+01
4.609604486828433600e+00,9.071039993125166179e-01,7.954747167918826278e+01
4.673795107992461340e+00,9.193248444036613565e-01,7.940503519176691327e+01
4.738879609717653096e+00,9.316990432107723485e-01,7.926074381238397848e+01
4.804870439655131165e+00,9.442280586662060715e-01,7.911457691237667689e+01
4.871780218794630635e+00,9.569133483214415925e-01,7.896651377928880322e+01
4.939621743878320537e+00,9.697563633636975267e-01,7.881653362318698441e+01
5.008407989848209674e+00,9.827585475921271074e-01,7.866461558330738058e+01
5.078152112327673606e+00,9.959213363526365770e-01,7.851073873504296330e+01
5.148867450137495361e+00,1.009246155430342018e+00,7.835488209728202946e+01
5.220567527846974976e+00,1.022734419898732039e+00,7.819702464010796916e+01
5.293266058360561743e+00,1.036387532924588184e+00,7.803714529287071855e+01
5.366976945540476329e+00,1.050206884527746798e+00,7.787522295264108152e+01
5.441714286865890315e+00,1.064193850294816057e+00,7.771123649305749836e+01
5.517492376129125908e+00,1.078349790045977308e+00,7.754516477357658744e+01
5.594325706169377632e+00,1.092676046454028604e+00,7.737698664913781954e+01
5.672228971644543094e+00,1.107173943614889522e+00,7.720668098025267057e+01
5.751217071841614015e+00,1.121844785568784530e+00,7.703422664352913785e+01
5.831305113526221717e+00,1.136689854771410380e+00,7.685960254264148261e+01
5.912508413831877974e+00,1.151710410514420468e+00,7.668278761975611246e+01
5.994842503189408589e+00,1.166907687294611584e+00,7.650376086742322457e+01
6.078323128297229871e+00,1.182282893131284984e+00,7.632250134094451255e+01
6.162966255132942273e+00,1.197837207831291995e+00,7.613898817122644402e+01
6.248788072006891348e+00,1.213571781201379984e+00,7.595320057812877224e+01
6.335804992658251145e+00,1.229487731207509205e+00,7.576511788431740513e+01
6.424033659394190465e+00,1.245586142080918668e+00,7.557471952963045680e+01
6.513490946272802340e+00,1.261868062370815391e+00,7.538198508596593683e+01
6.604193962330305645e+00,1.278334502943642814e+00,7.518689427269914916e+01
6.696160054853218746e+00,1.294986434929035868e+00,7.498942697263734658e+01
6.789406812696109128e+00,1.311824787612656529e+00,7.478956324851843362e+01
6.883952069645496330e+00,1.328850446276243602e+00,7.458728336006039683e+01
6.979813907830660469e+00,1.346064249985358563e+00,7.438256778156690530e+01
7.077010661181889262e+00,1.363466989325440304e+00,7.417539722009426839e+01
7.175560918936924715e+00,1.381059404086954379e+00,7.396575263418382917e+01
7.275483529196228538e+00,1.398842180900568444e+00,7.375361525316324673e+01
7.376797602527734199e+00,1.416815950823477666e+00,7.353896659701895544e+01
7.479522515621821022e+00,1.434981286878185491e+00,7.332178849684140687e+01
7.583677914997190683e+00,1.453338701545236589e+00,7.310206311584319394e+01
7.689283720758309570e+00,1.471888644211592156e+00,7.287977297094946039e+01
7.796360130405233235e+00,1.490631498576592051e+00,7.265490095495857759e+01
7.904927622696424017e+00,1.509567580017611377e+00,7.242743035926936557e+01
8.015006961565404708e+00,1.528697132917821611e+00,7.219734489717066594e+01
8.126619200091946382e+00,1.548020327958656850e+00,7.196462872768650243e+01
8.239785684528515119e+00,1.567537259379857106e+00,7.172926647996948191e+01
8.354528058382866718e+00,1.587247942210253671e+00,7.149124327823257374e+01
8.470868266557406656e+00,1.607152309472665630e+00,7.125054476720838181e+01
8.588828559546250574e+00,1.627250209366634781e+00,7.100715713812277841e+01
8.708431497690723333e+00,1.647541402432959767e+00,7.076106715516773704e+01
8.829699955494087149e+00,1.668025558704304023e+00,7.051226218245692223e+01
8.952657125996395848e+00,1.688702254846462303e+00,7.026073021144436836e+01
9.077326525210228425e+00,1.709570971295166331e+00,7.000645988878554249e+01
9.203731996618220279e+00,1.730631089393634303e+00,6.974944054461712994e+01
9.331897715733239451e+00,1.751881888536389820e+00,6.948966222122940906e+01
9.461848194721996563e+00,1.773322543325165146e+00,6.922711570210356058e+01
9.593608287093141840e+00,1.794952120743090962e+00,6.896179254128276170e+01
9.727203192450541991e+00,1.816769577353622767e+00,6.869368509304381121e+01
9.862658461312820535e+00,1.838773756531042469e+00,6.842278654183361652e+01
1.000000000000000000e+01,1.860963385729657471e+00,6.814909093243147709e+01
1.013925407558815373e+01,1.883337073799133288e+00,6.787259320029644982e+01
1.028044732093309754e+01,1.905893308353741489e+00,6.759328920205511793e+01
1.042360673976401131e+01,1.928630453203576067e+00,6.731117574608315124e+01
1.056875971184804008e+01,1.951546745856095333e+00,6.702625062313079241e+01
1.071593399822671167e+01,1.974640295096613540e+00,6.673851263693994440e+01
1.086515774652538369e+01,1.997909078656688653e+00,6.644796163479669815e+01
1.101645949633656940e+01,2.021350940979524502e+00,6.615459853796197365e+01
1.116986818467822573e+01,2.044963591091796040e+00,6.585842537191821577e+01
1.132541315152811556e+01,2.068744600591509109e+00,6.555944529636890650e+01
1.148312414543511117e+01,2.092691401761664238e+00,6.525766263492396035e+01
1.164303132920876749e+01,2.116801285819691625e+00,6.495308290440152632e+01
1.180516528568805512e+01,2.141071401312748534e+00,6.464571284367465864e+01
1.196955702359042739e+01,2.165498752669035465e+00,6.433556044198810753e+01
1.213623798344240612e+01,2.190080198915414389e+00,6.402263496666857634e+01
1.230524004359261525e+01,2.214812452571571999e+00,6.370694699014966744e+01
1.247659552630869761e+01,2.239692078731033487e+00,6.338850841622978294e+01
1.265033720395903849e+01,2.264715494339192947e+00,6.306733250548077052e+01
1.282649830528059809e+01,2.289878967678518507e+00,6.274343389972194984e+01
1.300511252173408572e+01,2.315178618070859784e+00,6.241682864547363607e+01
1.318621401394748460e+01,2.340610415806637867e+00,6.208753421630268576e+01
1.336983741824946570e+01,2.366170182310449732e+00,6.175556953397132531e+01
1.355601785329368880e+01,2.391853590552275310e+00,6.142095498830045130e+01
1.374479092677536585e+01,2.417656165713168548e+00,6.108371245565737695e+01
1.393619274224142046e+01,2.443573286113864373e+00,6.074386531597835415e+01
1.413025990599533621e+01,2.469600184414246780e+00,6.040143846823682594e+01
1.432702953409831004e+01,2.495731949091153812e+00,6.005645834426746887e+01
1.452653925946781222e+01,2.521963526201319805e+00,5.970895292085900508e+01
1.472882723907501834e+01,2.548289721435662791e+00,5.935895173002838021e+01
1.493393216124251843e+01,2.574705202470385590e+00,5.900648586739162482e+01
1.514189325304351996e+01,2.601204501619589049e+00,5.865158799854873450e+01
1.535275028780422701e+01,2.627782018793282326e+00,5.829429236340181575e+01
1.556654359271061949e+01,2.654432024763772269e+00,5.793463477832969488e+01
1.578331405652118136e+01,2.681148664742486698e+00,5.757265263614478101e+01
1.600310313738700074e+01,2.707925962268283637e+00,5.720838490376256402e+01
1.622595287078087267e+01,2.734757823407287347e+00,5.684187211751766711e+01
1.645190587753662470e+01,2.761638041263163590e+00,5.647315637606606487e+01
1.668100537200059108e+01,2.788560300795684732e+00,5.610228133081722746e+01
1.691329517029648599e+01,2.815518183944206054e+00,5.572929217384654521e+01
1.714881969870539180e+01,2.842505175051559085e+00,5.535423562324375268e+01
1.738762400216250370e+01,2.869514666582591467e+00,5.497715990585979995e+01
1.762975375287205893e+01,2.896539965130375371e+00,5.459811473742180965e+01
1.787525525904235479e+01,2.923574297701881264e+00,5.421715129999179084e+01
1.812417547374237614e+01,2.950610818273639691e+00,5.383432221675401763e+01
1.837656200388170546e+01,2.977642614606644145e+00,5.344968152412239704e+01
1.863246311931559873e+01,3.004662715308578758e+00,5.306328464116786847e+01
1.889192776207666213e+01,3.031664097130152502e+00,5.267518833637485898e+01
1.915500555573527919e+01,3.058639692481193162e+00,5.228545069174304416e+01
1.942174681489026611e+01,3.085582397150940182e+00,5.189413106426081157e+01
1.969220255479171300e+01,3.112485078215891487e+00,5.150129004478520756e+01
1.996642450109793288e+01,3.139340582117479350e+00,5.110698941437169651e+01
2.024446509976803910e+01,3.166141742890807187e+00,5.071129209810749927e+01
2.052637752709252084e+01,3.192881390524779928e+00,5.031426211650935443e+01
2.081221569986339404e+01,3.219552359433064836e+00,4.991596453455749582e+01
2.110203428568594219e+01,3.246147497014497674e+00,4.951646540844528488e+01
