w, module, argument
1.714881969870539891e+01,2.474354911874932506e-01,1.447497510728185262e+02
1.726780903884355922e+01,2.503714041626528553e-01,1.445513842553568793e+02
1.738762400216250370e+01,2.533370784216329441e-01,1.443523761852168832e+02
1.750827031735724404e+01,2.563327173433023742e-01,1.441527317298755975e+02
1.762975375287205893e+01,2.593585240900129207e-01,1.439524558486192234e+02
1.775208011717635159e+01,2.624147015871113320e-01,1.437515535920682623e+02
1.787525525904235479e+01,2.655014525027691863e-01,1.435500301016624007e+02
1.799928506782476489e+01,2.686189792281516442e-01,1.433478906091045815e+02
1.812417547374236548e+01,2.717674838579470786e-01,1.431451404357638069e+02
1.824993244816152327e+01,2.749471681712750692e-01,1.429417849920369292e+02
1.837656200388171612e+01,2.781582336129955757e-01,1.427378297766688320e+02
1.850407019542302223e+01,2.814008812754399957e-01,1.425332803760308309e+02
1.863246311931559873e+01,2.846753118805812610e-01,1.423281424633577501e+02
1.876174691439120323e+01,2.879817257626671734e-01,1.421224217979425077e+02
1.889192776207666213e+01,2.913203228513320808e-01,1.419161242242894900e+02
1.902301188668944931e+01,2.946913026552119841e-01,1.417092556712252645e+02
1.915500555573527919e+01,2.980948642460779507e-01,1.415018221509679677e+02
1.928791508020777812e+01,3.015312062435108187e-01,1.412938297581541462e+02
1.942174681489025545e+01,3.050005268001337866e-01,1.410852846688242153e+02
1.955650715865949252e+01,3.085030235874218207e-01,1.408761931393657107e+02
1.969220255479172366e+01,3.120388937821081954e-01,1.406665615054153591e+02
1.982883949127071332e+01,3.156083340532049308e-01,1.404563961807191674e+02
1.996642450109793288e+01,3.192115405496536718e-01,1.402457036559515018e+02
2.010496416260497909e+01,3.228487088886285994e-01,1.400344904974929818e+02
2.024446509976803910e+01,3.265200341445019805e-01,1.398227633461676760e+02
2.038493398252463251e+01,3.302257108384942241e-01,1.396105289159396534e+02
2.052637752709252084e+01,3.339659329290227685e-01,1.393977939925694898e+02
2.066880249629081945e+01,3.377408938027640084e-01,1.391845654322309542e+02
2.081221569986338338e+01,3.415507862664455274e-01,1.389708501600882755e+02
2.095662399480432825e+01,3.453958025393792930e-01,1.387566551688345555e+02
2.110203428568595641e+01,3.492761342467555208e-01,1.385419875171915578e+02
2.124845352498882889e+01,3.531919724137041472e-01,1.383268543283717804e+02
2.139588871343421417e+01,3.571435074601410631e-01,1.381112627885028985e+02
2.154434690031883193e+01,3.611309291964096002e-01,1.378952201450156849e+02
2.169383518385184217e+01,3.651544268197263743e-01,1.376787337049954090e+02
2.184436071149427150e+01,3.692141889114457509e-01,1.374618108334979070e+02
2.199593068030074861e+01,3.733104034351515388e-01,1.372444589518308362e+02
2.214855233726359174e+01,3.774432577355825713e-01,1.370266855358007092e+02
2.230223297965937590e+01,3.816129385384055550e-01,1.368084981139264471e+02
2.245697995539773828e+01,3.858196319508354066e-01,1.365899042656207882e+02
2.261280066337278427e+01,3.900635234631203985e-01,1.363709116193393527e+02
2.276970255381679920e+01,3.943447979508855061e-01,1.361515278506992104e+02
2.292769312865648601e+01,3.986636396783504455e-01,1.359317606805673790e+02
2.308677994187168636e+01,4.030202323024208444e-01,1.357116178731200193e+02
2.324697059985647840e+01,4.074147588776554918e-01,1.354911072338735778e+02
2.340827276178293204e+01,4.118474018621157140e-01,1.352702366076889007e+02
2.357069413996727647e+01,4.163183431240961019e-01,1.350490138767488872e+02
2.373424250023866122e+01,4.208277639497399192e-01,1.348274469585110182e+02
2.389892566231050353e+01,4.253758450515356948e-01,1.346055438036359533e+02
2.406475150015424092e+01,4.299627665776948326e-01,1.343833123938929361e+02
2.423172794237599348e+01,4.345887081224158455e-01,1.341607607400433437e+02
2.439986297259550341e+01,4.392538487370179490e-01,1.339378968797033167e+02
2.456916462982790250e+01,4.439583669419543410e-01,1.337147288751868075e+02
2.473964100886814066e+01,4.487024407396951187e-01,1.334912648113302396e+02
2.491130026067788350e+01,4.534862476284688415e-01,1.332675127932997157e+02
2.508415059277539783e+01,4.583099646168716790e-01,1.330434809443820541e+02
2.525820026962784581e+01,4.631737682393164413e-01,1.328191774037611594e+02
2.543345761304649599e+01,4.680778345723323741e-01,1.325946103242808363e+02
2.560993100258459521e+01,4.730223392516943459e-01,1.323697878701946706e+02
2.578762887593800812e+01,4.780074574903762641e-01,1.321447182149056232e+02
2.596655972934870960e+01,4.830333640973200615e-01,1.319194095386949641e+02
2.614673211801092023e+01,4.881002334970002132e-01,1.316938700264434488e+02
2.632815465648021203e+01,4.932082397497828397e-01,1.314681078653445070e+02
2.651083601908538867e+01,4.983575565730565260e-01,1.312421312426122313e+02
2.669478494034320804e+01,5.035483573631251986e-01,1.310159483431841352e+02
2.688001021537606050e+01,5.087808152178481258e-01,1.307895673474208991e+02
2.706652070033241131e+01,5.140551029600083366e-01,1.305629964288042686e+02
2.725432531281029114e+01,5.193713931613959112e-01,1.303362437516340151e+02
2.744343303228365372e+01,5.247298581675869933e-01,1.301093174687258909e+02
2.763385290053169996e+01,5.301306701234016483e-01,1.298822257191113465e+02
2.782559402207124322e+01,5.355740009990214157e-01,1.296549766257405452e+02
2.801866556459195223e+01,5.410600226167446847e-01,1.294275782931905212e+02
2.821307675939472048e+01,5.465889066783632400e-01,1.292000388053787105e+02
2.840883690183304111e+01,5.521608247931375502e-01,1.289723662232839843e+02
2.860595535175741944e+01,5.577759485063478184e-01,1.287445685826765498e+02
2.880444153396296514e+01,5.634344493284024757e-01,1.285166538918573451e+02
2.900430493863991543e+01,5.691364987644750295e-01,1.282886301294088014e+02
2.920555512182746583e+01,5.748822683446543902e-01,1.280605052419580545e+02
2.940820170587063842e+01,5.806719296545757025e-01,1.278322871419537137e+02
2.961225437988034415e+01,5.865056543665159161e-01,1.276039837054579209e+02
2.981772290019671701e+01,5.923836142709231201e-01,1.273756027699539715e+02
3.002461709085549302e+01,5.983059813083568823e-01,1.271471521321721099e+02
3.023294684405777843e+01,6.042729276018131701e-01,1.269186395459332601e+02
3.044272212064302607e+01,6.102846254894095379e-01,1.266900727200128358e+02
3.065395295056526592e+01,6.163412475574012728e-01,1.264614593160254259e+02
3.086664943337272859e+01,6.224429666735066258e-01,1.262328069463314790e+02
3.108082173869063780e+01,6.285899560205027159e-01,1.260041231719670805e+02
3.129648010670752001e+01,6.347823891300840016e-01,1.257754155005982852e+02
3.151363484866479325e+01,6.410204399169353584e-01,1.255466913845003631e+02
3.173229634734976301e+01,6.473042827130048860e-01,1.253179582185636605e+02
3.195247505759212103e+01,6.536340923019466898e-01,1.250892233383265904e+02
3.217418150676371624e+01,6.600100439536988883e-01,1.248604940180373433e+02
3.239742629528197426e+01,6.664323134591765285e-01,1.246317774687445024e+02
3.262222009711669557e+01,6.729010771650483225e-01,1.244030808364181411e+02
3.284857366030043835e+01,6.794165120085671195e-01,1.241744112001016447e+02
3.307649780744240786e+01,6.859787955524279113e-01,1.239457755700962309e+02
3.330600343624588788e+01,6.925881060196230621e-01,1.237171808861774736e+02
3.353710152002930300e+01,6.992446223282686724e-01,1.234886340158461024e+02
3.376980310825091181e+01,7.059485241263738775e-01,1.232601417526127108e+02
3.400411932703705986e+01,7.126999918265187750e-01,1.230317108143178899e+02
3.424006137971424124e+01,7.194992066404256592e-01,1.228033478414879767e+02
3.447764054734464167e+01,7.263463506133792658e-01,1.225750593957275925e+02
3.471686818926561102e+01,7.332416066584822589e-01,1.223468519581489602e+02
3.495775574363275240e+01,7.401851585907115449e-01,1.221187319278390930e+02
3.520031472796679139e+01,7.471771911607472116e-01,1.218907056203655230e+02
3.544455673970435328e+01,7.542178900885534443e-01,1.216627792663203991e+02
3.569049345675229290e+01,7.613074420966723377e-01,1.214349590099043468e+02
3.593813663804627367e+01,7.684460349432226112e-01,1.212072509075497635e+02
3.618749812411280686e+01,7.756338574545540432e-01,1.209796609265846428e+02
3.643858983763544757e+01,7.828710995575522968e-01,1.207521949439368427e+02
3.669142378402494131e+01,7.901579523115572767e-01,1.205248587448791824e+02
3.694601205199302285e+01,7.974946079398673726e-01,1.202976580218162752e+02
3.720236681413067714e+01,8.048812598608194868e-01,1.200705983731123325e+02
3.746050032748993175e+01,8.123181027183991043e-01,1.198436853019612727e+02
3.772042493416997644e+01,8.198053324123730778e-01,1.196169242152987380e+02
3.798215306190736129e+01,8.273431461279188159e-01,1.193903204227561048e+02
3.824569722466998911e+01,8.349317423647122371e-01,1.191638791356574529e+02
3.851107002325570505e+01,8.425713209654778213e-01,1.189376054660581872e+02
3.877828414589457395e+01,8.502620831439486881e-01,1.187115044258269876e+02
3.904735236885559857e+01,8.580042315122380359e-01,1.184855809257701225e+02
3.931828755705770106e+01,8.657979701075925183e-01,1.182598397747981807e+02
3.959110266468458406e+01,8.736435044184948095e-01,1.180342856791358628e+02
3.986581073580440915e+01,8.815410414101227943e-01,1.178089232415739787e+02
4.014242490499322003e+01,8.894907895491105387e-01,1.175837569607642763e+02
4.042095839796306223e+01,8.974929588276214787e-01,1.173587912305564629e+02
4.070142453219438750e+01,9.055477607866988521e-01,1.171340303393774605e+02
4.098383671757261482e+01,9.136554085388725044e-01,1.169094784696532230e+02
4.126820845702953733e+01,9.218161167900211783e-01,1.166851396972717367e+02
4.155455334718875093e+01,9.300301018604503200e-01,1.164610179910885108e+02
4.184288507901580090e+01,9.382975817051845135e-01,1.162371172124729100e+02
4.213321743847289014e+01,9.466187759334560026e-01,1.160134411148960965e+02
4.242556430717777260e+01,9.549939058273576586e-01,1.157899933435596580e+02
4.271993966306779100e+01,9.634231943596738290e-01,1.155667774350648074e+02
4.301635758106795038e+01,9.719068662108427681e-01,1.153437968171220263e+02
4.331483223376398684e+01,9.804451477850573138e-01,1.151210548083003999e+02
4.361537789208005478e+01,9.890382672254848240e-01,1.148985546178163020e+02
4.391800892596086214e+01,9.976864544285782843e-01,1.146762993453616986e+02
4.422273980505899260e+01,1.006389941057496129e+00,1.144542919809703676e+02
4.452958509942655496e+01,1.015148960554583146e+00,1.142325354049229418e+02
4.483855948021186322e+01,1.023963748152923348e+00,1.140110323876894682e+02
4.514967772036101934e+01,1.032834540886949259e+00,1.137897855899089308e+02
4.546295469532399380e+01,1.041761577602080102e+00,1.135687975624062034e+02
4.577840538376618440e+01,1.050745098963410173e+00,1.133480707462444883e+02
4.609604486828433778e+01,1.059785347463396477e+00,1.131276074728140486e+02
4.641588833612777165e+01,1.068882567428569574e+00,1.129074099639558852e+02
4.673795107992463471e+01,1.078037005025243023e+00,1.126874803321198470e+02
4.706224849841281355e+01,1.087248908264200953e+00,1.124678205805571878e+02
4.738879609717653807e+01,1.096518527004386900e+00,1.122484326035461919e+02
4.771760948938745628e+01,1.105846112955544580e+00,1.120293181866509684e+02
4.804870439655129388e+01,1.115231919679837480e+00,1.118104790070123471e+02
4.838209664925957298e+01,1.124676202592416407e+00,1.115919166336703370e+02
4.871780218794631168e+01,1.134179218960934321e+00,1.113736325279180903e+02
4.905583706365047902e+01,1.143741227904008007e+00,1.111556280436855673e+02
4.939621743878320359e+01,1.153362490388606609e+00,1.109379044279537254e+02
4.973895958790062366e+01,1.163043269226366805e+00,1.107204628211972448e+02
5.008407989848212338e+01,1.172783829068832384e+00,1.105033042578561862e+02
5.043159487171358535e+01,1.182584436401594941e+00,1.102864296668353319e+02
5.078152112327673251e+01,1.192445359537361638e+00,1.100698398720307125e+02
5.113387538414325917e+01,1.202366868607896766e+00,1.098535355928828068e+02
5.148867450137492341e+01,1.212349235554878835e+00,1.096375174449555203e+02
5.184593543892913203e+01,1.222392734119642332e+00,1.094217859405405306e+02
5.220567527846975509e+01,1.232497639831787506e+00,1.092063414892862312e+02
5.256791122018422158e+01,1.242664229996694347e+00,1.089911843988505069e+02
5.293266058360561033e+01,1.252892783681884614e+00,1.087763148755769009e+02
5.329994080844087989e+01,1.263183581702264968e+00,1.085617330251934334e+02
5.366976945540476152e+01,1.273536906604232133e+00,1.083474388535332622e+02
5.404216420705915169e+01,1.283953042648623422e+00,1.081334322672770156e+02
5.441714286865889960e+01,1.294432275792539944e+00,1.079197130747153892e+02
5.479472336900287388e+01,1.304974893669999858e+00,1.077062809865321213e+02
5.517492376129126086e+01,1.315581185571442768e+00,1.074931356166064091e+02
5.555776222398877451e+01,1.326251442422073046e+00,1.072802764828338127e+02
5.594325706169377810e+01,1.336985956759033645e+00,1.070677030079656760e+02
5.633142670601354496e+01,1.347785022707414626e+00,1.068554145204659278e+02
5.672228971644543805e+01,1.358648935955078407e+00,1.066434102553848220e+02
5.711586478126432098e+01,1.369577993726311727e+00,1.064316893552491763e+02
5.751217071841613659e+01,1.380572494754289892e+00,1.062202508709680444e+02
5.791122647641758192e+01,1.391632739252354645e+00,1.060090937627539063e+02
5.831305113526221362e+01,1.402759028884094317e+00,1.057982169010580833e+02
5.871766390733255747e+01,1.413951666732228274e+00,1.055876190675204356e+02
5.912508413831878329e+01,1.425210957266285883e+00,1.053772989559323179e+02
5.953533130814370367e+01,1.436537206309079773e+00,1.051672551732124390e+02
5.994842503189408944e+01,1.447930721001963850e+00,1.049574862403950419e+02
6.036438506075867139e+01,1.459391809768876724e+00,1.047479905936299787e+02
6.078323128297230227e+01,1.470920782279154349e+00,1.045387665851939261e+02
6.120498372476699700e+01,1.482517949409124736e+00,1.043298124845123738e+02
6.162966255132942450e+01,1.494183623202462119e+00,1.041211264791919433e+02
6.205728806776500761e+01,1.505918116829302100e+00,1.039127066760623279e+02
6.248788072006890815e+01,1.517721744544121121e+00,1.037045511022276116e+02
6.292146109610344240e+01,1.529594821642352942e+00,1.034966577061262853e+02
6.335804992658250967e+01,1.541537664415759901e+00,1.032890243585996757e+02
6.379766808606282069e+01,1.553550590106540286e+00,1.030816488539681899e+02
6.424033659394190465e+01,1.565633916860165176e+00,1.028745289111150214e+02
6.468607661546327847e+01,1.577787963676952954e+00,1.026676621745768045e+02
6.513490946272803228e+01,1.590013050362343083e+00,1.024610462156410904e+02
6.558685659571432325e+01,1.602309497475911559e+00,1.022546785334495638e+02
6.604193962330305112e+01,1.614677626279074296e+00,1.020485565561076697e+02
6.650018030431118632e+01,1.627117758681496884e+00,1.018426776417990283e+02
6.696160054853221766e+01,1.639630217186209382e+00,1.016370390799052643e+02
6.742622241778342129e+01,1.652215324833388621e+00,1.014316380921305552e+02
6.789406812696108773e+01,1.664873405142846874e+00,1.012264718336302280e+02
6.836516004510238531e+01,1.677604782055172716e+00,1.010215373941436354e+02
6.883952069645496863e+01,1.690409779871552720e+00,1.008168317991306679e+02
6.931717276155407603e+01,1.703288723192249332e+00,1.006123520109113514e+02
6.979813907830660469e+01,1.716241936853725614e+00,1.004080949298091383e+02
7.028244264308348477e+01,1.729269745864427499e+00,1.002040573952961608e+02
7.077010661181888906e+01,1.742372475339189819e+00,1.000002361871417804e+02
7.126115430111745752e+01,1.755550450432280973e+00,9.979662802656278586e+01
7.175560918936928090e+01,1.768803996269071366e+00,9.959322957737602167e+01
7.225349491787214617e+01,1.782133437876301851e+00,9.939003744715243727e+01
7.275483529196229426e+01,1.795539100110982611e+00,9.918704818837291270e+01
7.325965428215229736e+01,1.809021307587865390e+00,9.898425829958509325e+01
7.376797602527730646e+01,1.822580384605526405e+00,9.878166422656167356e+01
7.427982482564918598e+01,1.836216655071019943e+00,9.857926236345922177e+01
7.479522515621820844e+01,1.849930442423105559e+00,9.837704905397805533e+01
7.531420165974371628e+01,1.863722069554057725e+00,9.817502059252224456e+01
7.583677914997190328e+01,1.877591858730010443e+00,9.797317322536036954e+01
7.636298261282242095e+01,1.891540131509868328e+00,9.777150315178631956e+01
7.689283720758312768e+01,1.905567208662761525e+00,9.757000652527993623e+01
7.742636826811269657e+01,1.919673410084013820e+00,9.736867945466806873e+01
7.796360130405233235e+01,1.933859054709668346e+00,9.716751800528494698e+01
7.850456200204509116e+01,1.948124460429503157e+00,9.696651820013248368e+01
7.904927622696420997e+01,1.962469943998574884e+00,9.676567602104013588e+01
7.959777002314986305e+01,1.976895820947258020e+00,9.656498740982414120e+01
8.015006961565404708e+01,1.991402405489773431e+00,9.636444826944631359e+01
8.070620141149503013e+01,2.005990010431226711e+00,9.616405446517174482e+01
8.126619200091946027e+01,2.020658947073092460e+00,9.596380182572633544e+01
8.183006815867389605e+01,2.035409525117201746e+00,9.576368614445296146e+01
8.239785684528519027e+01,2.050242052568184370e+00,9.556370318046695900e+01
8.296958520834907347e+01,2.065156835634355037e+00,9.536384865981077041e+01
8.354528058382867073e+01,2.080154178627086292e+00,9.516411827660726885e+01
8.412497049736118981e+01,2.095234383858591620e+00,9.496450769421247173e+01
8.470868266557401682e+01,2.110397751538170219e+00,9.476501254636693261e+01
8.529644499741024788e+01,2.125644579666882361e+00,9.456562843834608145e+01
8.588828559546249153e+01,2.140975163930643355e+00,9.436635094810976909e+01
8.648423275731721560e+01,2.156389797591757418e+00,9.416717562745016323e+01
8.708431497690723688e+01,2.171888771378855054e+00,9.396809800313923233e+01
8.768856094587427208e+01,2.187472373375252577e+00,9.376911357807456682e+01
8.829699955494092478e+01,2.203140888905726236e+00,9.357021783242443291e+01
8.890965989529158264e+01,2.218894600421674745e+00,9.337140622477180329e+01
8.952657125996395848e+01,2.234733787384716397e+00,9.317267419325706612e+01
9.014776314524917211e+01,2.250658726148657252e+00,9.297401715671998090e+01
9.077326525210223451e+01,2.266669689839871271e+00,9.277543051584066802e+01
9.140310748756232329e+01,2.282766948236087057e+00,9.257690965427937613e+01
9.203731996618220990e+01,2.298950767643549664e+00,9.237844993981565267e+01
9.267593301146878559e+01,2.315221410772604571e+00,9.218004672548649125e+01
9.331897715733238385e+01,2.331579136611658942e+00,9.198169535072364056e+01
9.396648314954690306e+01,2.348024200299547282e+00,9.178339114249021691e+01
9.461848194722001892e+01,2.364556852996305025e+00,9.158512941641659211e+01
9.527500472427290390e+01,2.381177341752323429e+00,9.138690547793567021e+01
9.593608287093141485e+01,2.397885909375940372e+00,9.118871462341728318e+01
9.660174799522646083e+01,2.414682794299412461e+00,9.099055214130251557e+01
9.727203192450537017e+01,2.431568230443316825e+00,9.079241331323714803e+01
9.794696670695395824e+01,2.448542447079376849e+00,9.059429341520485934e+01
9.862658461312820180e+01,2.465605668691693175e+00,9.039618771866012992e+01
9.931091813749794994e+01,2.482758114836444818e+00,9.019809149166070483e+01
1.000000000000000000e+02,2.500000000000000000e+00,9.000000000000000000e+01
1.006938631476027126e+02,2.517331533455497539e+00,8.980190850833932359e+01
1.013925407558815266e+02,2.534752919117897907e+00,8.960381228133987008e+01
1.020960662306046487e+02,2.552264355397485751e+00,8.940570658479515487e+01
1.028044732093309790e+02,2.569866035051898923e+00,8.920758668676286618e+01
1.035177955630176285e+02,2.587558145036615187e+00,8.900944785869749865e+01
1.042360673976401131e+02,2.605340866354005414e+00,8.881128537658274524e+01
1.049593230558227646e+02,2.623214373900883967e+00,8.861309452206434401e+01
1.056875971184803973e+02,2.641178836314630018e+00,8.841487058358342210e+01
1.064209244064724658e+02,2.659234415817881558e+00,8.821660885750979730e+01
1.071593399822671131e+02,2.677381268061809205e+00,8.801830464927637365e+01
1.079028791516183645e+02,2.695619541968035104e+00,8.781995327451352296e+01
1.086515774652538369e+02,2.713949379569153386e+00,8.762155006018434733e+01
1.094054707205742432e+02,2.732370915847933901e+00,8.742309034572065229e+01
1.101645949633656869e+02,2.750884278575228770e+00,8.722456948415934619e+01
1.109289864895222735e+02,2.769489588146560877e+00,8.702598284328001910e+01
1.116986818467822644e+02,2.788186957417503553e+00,8.682732580674296230e+01
1.124737178364751884e+02,2.806976491537812812e+00,8.662859377522819671e+01
1.132541315152811450e+02,2.825858287784367651e+00,8.642978216757556709e+01
1.140399601970033103e+02,2.844832435392989911e+00,8.623088642192544739e+01
1.148312414543511153e+02,2.863899015389104630e+00,8.603190199686076767e+01
1.156280131207375348e+02,2.883058100417365655e+00,8.583282437254985098e+01
1.164303132920876749e+02,2.902309754570218114e+00,8.563364905189024512e+01
1.172381803286598512e+02,2.921654033215460355e+00,8.543437156165393276e+01
1.180516528568805512e+02,2.941090982822888389e+00,8.523498745363309581e+01
1.188707697711903251e+02,2.960620640789989100e+00,8.503549230578754248e+01
1.196955702359042846e+02,2.980243035266825657e+00,8.483588172339274536e+01
1.205260936870842556e+02,2.999958184980077380e+00,8.463615134018921538e+01
1.213623798344240470e+02,3.019766099056333530e+00,8.443629681953304100e+01
1.222044686631488730e+02,3.039666776844718310e+00,8.423631385554703854e+01
1.230524004359261596e+02,3.059660207738809312e+00,8.403619817427367877e+01
1.239062156947915696e+02,3.079746370998040828e+00,8.383594553482828360e+01
1.247659552630869797e+02,3.099925235568535609e+00,8.363555173055371483e+01
1.256316602474121424e+02,3.120196759903482331e+00,8.343501259017583038e+01
1.265033720395903742e+02,3.140560891783132025e+00,8.323432397895986412e+01
1.273811323186478432e+02,3.161017568134453448e+00,8.303348179986753053e+01
1.282649830528060022e+02,3.181566714850540212e+00,8.283248199471506723e+01
1.291549665014883885e+02,3.202208246609811848e+00,8.263132054533193127e+01
1.300511252173409957e+02,3.222942066695124286e+00,8.242999347472003535e+01
1.309535020482667562e+02,3.243768066812824813e+00,8.222849684821368044e+01
1.318621401394748602e+02,3.264686126911883868e+00,8.202682677463963046e+01
1.327770829355428930e+02,3.285696115003111206e+00,8.182497940747778387e+01
1.336983741824946605e+02,3.306797886978616763e+00,8.162295094602197310e+01
1.346260579298910898e+02,3.327991286431544182e+00,8.142073763654077823e+01
1.355601785329369022e+02,3.349276144476204919e+00,8.121833577343834065e+01
1.365007806546013853e+02,3.370652279568698617e+00,8.101574170041492096e+01
1.374479092677536585e+02,3.392119497328079269e+00,8.081295181162712993e+01
1.384016096573131449e+02,3.413677590358217273e+00,8.060996255284756273e+01
1.393619274224143396e+02,3.435326338070400443e+00,8.040677042262397833e+01
1.403289084785873229e+02,3.457065506506834751e+00,8.020337197343721414e+01
1.413025990599533657e+02,3.478894848165105191e+00,7.999976381285824800e+01
1.422830457214352009e+02,3.500814101823713997e+00,7.979594260470385336e+01
1.432702953409830968e+02,3.522822992368805028e+00,7.959190507019086169e+01
1.442643951218158804e+02,3.544921230622199992e+00,7.938764798908860598e+01
1.452653925946781328e+02,3.567108513170836659e+00,7.918316820086933205e+01
