w, module, argument
1.291549665014883885e+02,1.620346362043511082e-02,8.814289468723610810e+01
1.300511252173408536e+02,1.631672468486057570e-02,8.812990905688353394e+01
1.309535020482667562e+02,1.643078912222485644e-02,8.811683122093361931e+01
1.318621401394748602e+02,1.654566287616469206e-02,8.810366049517240583e+01
1.327770829355428930e+02,1.666135193939063952e-02,8.809039618969464414e+01
1.336983741824946605e+02,1.677786235419501809e-02,8.807703760884406563e+01
1.346260579298909761e+02,1.689520021296689670e-02,8.806358405115295795e+01
1.355601785329369022e+02,1.701337165871460652e-02,8.805003480928051829e+01
1.365007806546013853e+02,1.713238288559534861e-02,8.803638916995066666e+01
1.374479092677536585e+02,1.725224013945268753e-02,8.802264641388876498e+01
1.384016096573131449e+02,1.737294971836144536e-02,8.800880581575755457e+01
1.393619274224141975e+02,1.749451797318054419e-02,8.799486664409198511e+01
1.403289084785873229e+02,1.761695130811386997e-02,8.798082816123327632e+01
1.413025990599533657e+02,1.774025618127908141e-02,8.796668962326178587e+01
1.422830457214352009e+02,1.786443910528490858e-02,8.795245027992916675e+01
1.432702953409830968e+02,1.798950664781670886e-02,8.793810937458925991e+01
1.442643951218157383e+02,1.811546543223057845e-02,8.792366614412814840e+01
1.452653925946781328e+02,1.824232213815640130e-02,8.790911981889301785e+01
1.462733356201129880e+02,1.837008350210952295e-02,8.789446962262009322e+01
1.472882723907501656e+02,1.849875631811174689e-02,8.787971477236129658e+01
1.483102514336104321e+02,1.862834743832139650e-02,8.786485447841006646e+01
1.493393216124251808e+02,1.875886377367280006e-02,8.784988794422581293e+01
1.503755321299738341e+02,1.889031229452553182e-02,8.783481436635729267e+01
1.514189325304351996e+02,1.902270003132312814e-02,8.781963293436487561e+01
1.524695727017574427e+02,1.915603407526210791e-02,8.780434283074156099e+01
1.535275028780422701e+02,1.929032157897080102e-02,8.778894323083274287e+01
1.545927736419477014e+02,1.942556975719880036e-02,8.777343330275489564e+01
1.556654359271062162e+02,1.956178588751676314e-02,8.775781220731269627e+01
1.567455410205595001e+02,1.969897731102697794e-02,8.774207909791518034e+01
1.578331405652118065e+02,1.983715143308503737e-02,8.772623312049039157e+01
1.589282865622977852e+02,1.997631572403238756e-02,8.771027341339872407e+01
1.600310313738700074e+02,2.011647771994054187e-02,8.769419910734495716e+01
1.611414277253019804e+02,2.025764502336670908e-02,8.767800932528878377e+01
1.622595287078087267e+02,2.039982530412123157e-02,8.766170318235403158e+01
1.633853877809862070e+02,2.054302630004723601e-02,8.764527978573640610e+01
1.645190587753662328e+02,2.068725581781234724e-02,8.762873823460965639e+01
1.656605958949913600e+02,2.083252173371315588e-02,8.761207762003043342e+01
1.668100537200059250e+02,2.097883199449228353e-02,8.759529702484137204e+01
1.679674872092653288e+02,2.112619461816849301e-02,8.757839552357278023e+01
1.691329517029648741e+02,2.127461769488025664e-02,8.756137218234270847e+01
1.703065029252844340e+02,2.142410938774255702e-02,8.754422605875528518e+01
1.714881969870539251e+02,2.157467793371783613e-02,8.752695620179750335e+01
1.726780903884356064e+02,2.172633164450079798e-02,8.750956165173420231e+01
1.738762400216250512e+02,2.187907890741759218e-02,8.749204144000142946e+01
1.750827031735725257e+02,2.203292818633988126e-02,8.747439458909795462e+01
1.762975375287205679e+02,2.218788802261349377e-02,8.745662011247502221e+01
1.775208011717634236e+02,2.234396703600269318e-02,8.743871701442418498e+01
1.787525525904235337e+02,2.250117392564975061e-02,8.742068428996341822e+01
1.799928506782476347e+02,2.265951747105042838e-02,8.740252092472113077e+01
1.812417547374237756e+02,2.281900653304585330e-02,8.738422589481835701e+01
1.824993244816152469e+02,2.297965005483055753e-02,8.736579816674890253e+01
1.837656200388170475e+02,2.314145706297773830e-02,8.734723669725737238e+01
1.850407019542302010e+02,2.330443666848153184e-02,8.732854043321533766e+01
1.863246311931559944e+02,2.346859806781672816e-02,8.730970831149512890e+01
1.876174691439121318e+02,2.363395054401673176e-02,8.729073925884162577e+01
1.889192776207666213e+02,2.380050346776942799e-02,8.727163219174177300e+01
1.902301188668943723e+02,2.396826629853202051e-02,8.725238601629185098e+01
1.915500555573527777e+02,2.413724858566469733e-02,8.723299962806244423e+01
1.928791508020777599e+02,2.430745996958374663e-02,8.721347191196096560e+01
1.942174681489026398e+02,2.447891018293474330e-02,8.719380174209203460e+01
1.955650715865949110e+02,2.465160905178559111e-02,8.717398798161508466e+01
1.969220255479171442e+02,2.482556649684064878e-02,8.715402948259961136e+01
1.982883949127071332e+02,2.500079253467567958e-02,8.713392508587791951e+01
1.996642450109793288e+02,2.517729727899439829e-02,8.711367362089518451e+01
2.010496416260499188e+02,2.535509094190715323e-02,8.709327390555675663e+01
2.024446509976803839e+02,2.553418383523185092e-02,8.707272474607295010e+01
2.038493398252464317e+02,2.571458637181808435e-02,8.705202493680084785e+01
2.052637752709252084e+02,2.589630906689434353e-02,8.703117326008339205e+01
2.066880249629082016e+02,2.607936253943953300e-02,8.701016848608549026e+01
2.081221569986339262e+02,2.626375751357856378e-02,8.698900937262709476e+01
2.095662399480432896e+02,2.644950482000303291e-02,8.696769466501356760e+01
2.110203428568596564e+02,2.663661539741754569e-02,8.694622309586240760e+01
2.124845352498882960e+02,2.682510029401163551e-02,8.692459338492736265e+01
2.139588871343421488e+02,2.701497066895877652e-02,8.690280423891883288e+01
2.154434690031884543e+02,2.720623779394217012e-02,8.688085435132140333e+01
2.169383518385184288e+02,2.739891305470833899e-02,8.685874240220763909e+01
2.184436071149428358e+02,2.759300795264928163e-02,8.683646705804861199e+01
2.199593068030074789e+02,2.778853410641317009e-02,8.681402697152081771e+01
2.214855233726359245e+02,2.798550325354507914e-02,8.679142078130956861e+01
2.230223297965938514e+02,2.818392725215764297e-02,8.676864711190862067e+01
2.245697995539773899e+02,2.838381808263251357e-02,8.674570457341607721e+01
2.261280066337279493e+02,2.858518784935377977e-02,8.672259176132638459e+01
2.276970255381679920e+02,2.878804878247313848e-02,8.669930725631847679e+01
2.292769312865648885e+02,2.899241323970844567e-02,8.667584962403974203e+01
2.308677994187169702e+02,2.919829370817566758e-02,8.665221741488609553e+01
2.324697059985647911e+02,2.940570280625527666e-02,8.662840916377763278e+01
2.340827276178294198e+02,2.961465328549408790e-02,8.660442338993001954e+01
2.357069413996727860e+02,2.982515803254266046e-02,8.658025859662161849e+01
2.373424250023866193e+02,3.003723007112985705e-02,8.655591327095591225e+01
2.389892566231050353e+02,3.025088256407475890e-02,8.653138588361947825e+01
2.406475150015424163e+02,3.046612881533692502e-02,8.650667488863514620e+01
2.423172794237600556e+02,3.068298227210630377e-02,8.648177872311040915e+01
2.439986297259550270e+02,3.090145652693281758e-02,8.645669580698087486e+01
2.456916462982790108e+02,3.112156531989748731e-02,8.643142454274870090e+01
2.473964100886814208e+02,3.134332254082522473e-02,8.640596331521572893e+01
2.491130026067788492e+02,3.156674223154065650e-02,8.638031049121165950e+01
2.508415059277541275e+02,3.179183858816803793e-02,8.635446441931648565e+01
2.525820026962784652e+02,3.201862596347569700e-02,8.632842342957756898e+01
2.543345761304648249e+02,3.224711886926694832e-02,8.630218583322108827e+01
2.560993100258459663e+02,3.247733197881757378e-02,8.627574992235761897e+01
2.578762887593800883e+02,3.270928012936136220e-02,8.624911396968181521e+01
2.596655972934872239e+02,3.294297832462528969e-02,8.622227622816610904e+01
2.614673211801091952e+02,3.317844173741432007e-02,8.619523493074807163e+01
2.632815465648019995e+02,3.341568571224828865e-02,8.616798829001153592e+01
2.651083601908538867e+02,3.365472576805107058e-02,8.614053449786123906e+01
2.669478494034320875e+02,3.389557760089354638e-02,8.611287172519061528e+01
2.688001021537607471e+02,3.413825708679216892e-02,8.608499812154312281e+01
2.706652070033241557e+02,3.438278028456327740e-02,8.605691181476619533e+01
2.725432531281027764e+02,3.462916343873576053e-02,8.602861091065845756e+01
2.744343303228365585e+02,3.487742298252233947e-02,8.600009349260926683e+01
2.763385290053169570e+02,3.512757554085143424e-02,8.597135762123106417e+01
2.782559402207126027e+02,3.537963793346116104e-02,8.594240133398380976e+01
2.801866556459195294e+02,3.563362717805616114e-02,8.591322264479181570e+01
2.821307675939470982e+02,3.588956049352984984e-02,8.588381954365233639e+01
2.840883690183304111e+02,3.614745530325261941e-02,8.585418999623598779e+01
2.860595535175742157e+02,3.640732923842805030e-02,8.582433194347879635e+01
2.880444153396297793e+02,3.666920014151898999e-02,8.579424330116553676e+01
2.900430493863991614e+02,3.693308606974444325e-02,8.576392195950418795e+01
2.920555512182745019e+02,3.719900529864973021e-02,8.573336578269133668e+01
2.940820170587063558e+02,3.746697632575127918e-02,8.570257260846840097e+01
2.961225437988034628e+02,3.773701787425755988e-02,8.567154024766819020e+01
2.981772290019673619e+02,3.800914889686904385e-02,8.564026648375165962e+01
3.002461709085549160e+02,3.828338857965760123e-02,8.560874907233488784e+01
3.023294684405776138e+02,3.855975634602877566e-02,8.557698574070550990e+01
3.044272212064302607e+02,3.883827186076780486e-02,8.554497418732891845e+01
3.065395295056526948e+02,3.911895503417184283e-02,8.551271208134353685e+01
3.086664943337274281e+02,3.940182602627099323e-02,8.548019706204496515e+01
3.108082173869063922e+02,3.968690525113917345e-02,8.544742673835906999e+01
3.129648010670750296e+02,3.997421338129834162e-02,8.541439868830316584e+01
3.151363484866479325e+02,4.026377135221739095e-02,8.538111045843557179e+01
3.173229634734976230e+02,4.055560036690823017e-02,8.534755956329270532e+01
3.195247505759213595e+02,4.084972190062228364e-02,8.531374348481384118e+01
3.217418150676371624e+02,4.114615770564845204e-02,8.527965967175302353e+01
3.239742629528195721e+02,4.144492981621658578e-02,8.524530553907757735e+01
3.262222009711670125e+02,4.174606055350791461e-02,8.521067846735351736e+01
3.284857366030043409e+02,4.204957253077562518e-02,8.517577580211677457e+01
3.307649780744242776e+02,4.235548865857873685e-02,8.514059485323025456e+01
3.330600343624588504e+02,4.266383215013095503e-02,8.510513289422647176e+01
3.353710152002929021e+02,4.297462652676903305e-02,8.506938716163512026e+01
3.376980310825091465e+02,4.328789562354210668e-02,8.503335485429522578e+01
3.400411932703706270e+02,4.360366359492592186e-02,8.499703313265163729e+01
3.424006137971425687e+02,4.392195492066533480e-02,8.496041911803534674e+01
3.447764054734464025e+02,4.424279441174733957e-02,8.492350989192718203e+01
3.471686818926559681e+02,4.456620721650939726e-02,8.488630249520441851e+01
3.495775574363275382e+02,4.489221882688509274e-02,8.484879392736992543e+01
3.520031472796678713e+02,4.522085508479153915e-02,8.481098114576353453e+01
3.544455673970435328e+02,4.555214218866239506e-02,8.477286106475463612e+01
3.569049345675229574e+02,4.588610670012904097e-02,8.473443055491611631e+01
3.593813663804625662e+02,4.622277555085529260e-02,8.469568644217879694e+01
3.618749812411280118e+02,4.656217604952871125e-02,8.465662550696575295e+01
3.643858983763544188e+02,4.690433588901239681e-02,8.461724448330645032e+01
3.669142378402493705e+02,4.724928315366266895e-02,8.457754005792945406e+01
3.694601205199302285e+02,4.759704632681538428e-02,8.453750886933384834e+01
3.720236681413065867e+02,4.794765429844689147e-02,8.449714750683810394e+01
3.746050032748992749e+02,4.830113637301290674e-02,8.445645250960636474e+01
3.772042493416997218e+02,4.865752227747085351e-02,8.441542036565118678e+01
3.798215306190735987e+02,4.901684216949056538e-02,8.437404751081214727e+01
3.824569722466999337e+02,4.937912664585741157e-02,8.433233032770966986e+01
3.851107002325568942e+02,4.974440675107452692e-02,8.429026514467345521e+01
3.877828414589457111e+02,5.011271398616801154e-02,8.424784823464462136e+01
3.904735236885559857e+02,5.048408031770129645e-02,8.420507581405105668e+01
3.931828755705770391e+02,5.085853818700452472e-02,8.416194404165501908e+01
3.959110266468458690e+02,5.123612051962381925e-02,8.411844901737235602e+01
3.986581073580438783e+02,5.161686073499772293e-02,8.407458678106243610e+01
4.014242490499322003e+02,5.200079275636580040e-02,8.403035331128796770e+01
4.042095839796305654e+02,5.238795102091602096e-02,8.398574452404400859e+01
4.070142453219438607e+02,5.277837049017842369e-02,8.394075627145505791e+01
4.098383671757261482e+02,5.317208666067005374e-02,8.389538434043940640e+01
4.126820845702951601e+02,5.356913557479982269e-02,8.384962445133986364e+01
4.155455334718875520e+02,5.396955383203940609e-02,8.380347225651995302e+01
4.184288507901580374e+02,5.437337860036757509e-02,8.375692333892411057e+01
4.213321743847288872e+02,5.478064762799649684e-02,8.370997321060171714e+01
4.242556430717776834e+02,5.519139925538622815e-02,8.366261731119283240e+01
4.271993966306776542e+02,5.560567242755745654e-02,8.361485100637553103e+01
4.301635758106795038e+02,5.602350670670886573e-02,8.356666958627296538e+01
4.331483223376398541e+02,5.644494228514895795e-02,8.351806826381938720e+01
4.361537789208005620e+02,5.687001999855102741e-02,8.346904217308360785e+01
4.391800892596086214e+02,5.729878133953975744e-02,8.341958636754905854e+01
4.422273980505897271e+02,5.773126847161973163e-02,8.336969581834867427e+01
4.452958509942655496e+02,5.816752424345494193e-02,8.331936541245349304e+01
4.483855948021186464e+02,5.860759220350923032e-02,8.326858995081380499e+01
4.514967772036101792e+02,5.905151661505898125e-02,8.321736414645077673e+01
4.546295469532399238e+02,5.949934247158712719e-02,8.316568262249782606e+01
4.577840538376616450e+02,5.995111551257115146e-02,8.311353991018958709e+01
4.609604486828433778e+02,6.040688223967510123e-02,8.306093044679724358e+01
4.641588833612777307e+02,6.086668993335783012e-02,8.300784857350855361e+01
4.673795107992463613e+02,6.133058666991008517e-02,8.295428853325057617e+01
4.706224849841281639e+02,6.179862133893163079e-02,8.290024446845369255e+01
4.738879609717650965e+02,6.227084366126282161e-02,8.284571041875494757e+01
4.771760948938745628e+02,6.274730420738260095e-02,8.279068031863879185e+01
4.804870439655128962e+02,6.322805441628712164e-02,8.273514799501339212e+01
4.838209664925957441e+02,6.371314661486388031e-02,8.267910716472033528e+01
4.871780218794630741e+02,6.420263403777423661e-02,8.262255143197566554e+01
4.905583706365045487e+02,6.469657084786169243e-02,8.256547428574032210e+01
4.939621743878320785e+02,6.519501215709955222e-02,8.250786909701744776e+01
4.973895958790062650e+02,6.569801404809465228e-02,8.244972911607433730e+01
5.008407989848212196e+02,6.620563359616504773e-02,8.239104746958655312e+01
5.043159487171358819e+02,6.671792889200649224e-02,8.233181715770213316e+01
5.078152112327670693e+02,6.723495906496786134e-02,8.227203105102252323e+01
5.113387538414326059e+02,6.775678430695203369e-02,8.221168188749841477e+01
5.148867450137491915e+02,6.828346589696190905e-02,8.215076226923699210e+01
5.184593543892913203e+02,6.881506622631186620e-02,8.208926465921830129e+01
5.220567527846975509e+02,6.935164882452291013e-02,8.202718137791734421e+01
5.256791122018419173e+02,6.989327838592492015e-02,8.196450459982899872e+01
5.293266058360561601e+02,7.044002079698559460e-02,8.190122634989252504e+01
5.329994080844087421e+02,7.099194316438878216e-02,8.183733849981238961e+01
5.366976945540476436e+02,7.154911384388695783e-02,8.177283276427178293e+01
5.404216420705914743e+02,7.211160246994881284e-02,8.170770069703567628e+01
5.441714286865887971e+02,7.267947998622940886e-02,8.164193368693895536e+01
5.479472336900287246e+02,7.325281867688651638e-02,8.157552295375668905e+01
5.517492376129129070e+02,7.383169219877021294e-02,8.150845954395191484e+01
5.555776222398877735e+02,7.441617561451283058e-02,8.144073432629694764e+01
5.594325706169377099e+02,7.500634542654820158e-02,8.137233798736394874e+01
5.633142670601351938e+02,7.560227961208748626e-02,8.130326102688040635e+01
5.672228971644543662e+02,7.620405765908375151e-02,8.123349375294461083e+01
5.711586478126434940e+02,7.681176060321483201e-02,8.116302627709659134e+01
5.751217071841613233e+02,7.742547106591810002e-02,8.109184850923924159e+01
5.791122647641758476e+02,7.804527329350945120e-02,8.101995015240464681e+01
5.831305113526218520e+02,7.867125319742089562e-02,8.094732069736021174e+01
5.871766390733255321e+02,7.930349839559334979e-02,8.087394941704867790e+01
5.912508413831881171e+02,7.994209825506023992e-02,8.079982536085671541e+01
5.953533130814370224e+02,8.058714393576119073e-02,8.072493734870549531e+01
5.994842503189408944e+02,8.123872843562462975e-02,8.064927396495723144e+01
6.036438506075863870e+02,8.189694663695995525e-02,8.057282355213109781e+01
6.078323128297230369e+02,8.256189535420176140e-02,8.049557420442168620e+01
6.120498372476703253e+02,8.323367338304932250e-02,8.041751376101296955e+01
6.162966255132942024e+02,8.391238155104747964e-02,8.033862979918011149e+01
6.205728806776500051e+02,8.459812276965453237e-02,8.025890962717194554e+01
6.248788072006888115e+02,8.529100208784572146e-02,8.017834027686565435e+01
6.292146109610343956e+02,8.599112674730241546e-02,8.009690849618571917e+01
6.335804992658254378e+02,8.669860623923844600e-02,8.001460074127815858e+01
6.379766808606282211e+02,8.741355236291739605e-02,7.993140316843135906e+01
6.424033659394191318e+02,8.813607928591610241e-02,7.984730162573382017e+01
6.468607661546327563e+02,8.886630360619041102e-02,7.976228164445933544e+01
6.513490946272802375e+02,8.960434441600367839e-02,7.967632843016939148e+01
6.558685659571435735e+02,9.035032336777898410e-02,7.958942685352170088e+01
6.604193962330305112e+02,9.110436474193653322e-02,7.950156144077489273e+01
6.650018030431118632e+02,9.186659551678467983e-02,7.941271636397665645e+01
6.696160054853222618e+02,9.263714544052883970e-02,7.932287543082416903e+01
6.742622241778342413e+02,9.341614710546972122e-02,7.923202207418420073e+01
6.789406812696112183e+02,9.420373602446407979e-02,7.914013934125942740e+01
6.836516004510237963e+02,9.500005070971948018e-02,7.904720988238811685e+01
6.883952069645496294e+02,9.580523275400387728e-02,7.895321593946223970e+01
6.931717276155407035e+02,9.661942691434621810e-02,7.885813933394989306e+01
6.979813907830659900e+02,9.744278119831219220e-02,7.876196145450650477e+01
7.028244264308352740e+02,9.827544695294031241e-02,7.866466324415830513e+01
7.077010661181889191e+02,9.911757895642375749e-02,7.856622518704203628e+01
7.126115430111744899e+02,9.996933551263173512e-02,7.846662729468286557e+01
7.175560918936928374e+02,1.008308785485605430e-01,7.836584909179255476e+01
7.225349491787213765e+02,1.017023737148119722e-01,7.826386960156879979e+01
7.275483529196233121e+02,1.025839904892000970e-01,7.816066733047574644e+01
7.325965428215230304e+02,1.034759022835847059e-01,7.805622025248513296e+01
7.376797602527731215e+02,1.043782865540416604e-01,7.795050579275628877e+01
7.427982482564918882e+02,1.052913249144752372e-01,7.784350081073233696e+01
7.479522515621821412e+02,1.062152032537855700e-01,7.773518158262923805e+01
7.531420165974375323e+02,1.071501118567080996e-01,7.762552378329256442e+01
7.583677914997190328e+02,1.080962455284396467e-01,7.751450246739665317e+01
7.636298261282241810e+02,1.090538037231774393e-01,7.740209204995909431e+01
7.689283720758313621e+02,1.100229906766924115e-01,7.728826628614218919e+01
7.742636826811269657e+02,1.110040155430669084e-01,7.717299825031243188e+01
7.796360130405237214e+02,1.119970925357295505e-01,7.705626031432682055e+01
7.850456200204508832e+02,1.130024410729192907e-01,7.693802412501433707e+01
7.904927622696420713e+02,1.140202859277206909e-01,7.681826058081855990e+01
7.959777002314986021e+02,1.150508573828085412e-01,7.669693980756683516e+01
8.015006961565404708e+02,1.160943913900477353e-01,7.657403113332902933e+01
8.070620141149507845e+02,1.171511297350975589e-01,7.644950306232726689e+01
8.126619200091945459e+02,1.182213202071661917e-01,7.632332324785743083e+01
8.183006815867389605e+02,1.193052167740745184e-01,7.619545846417932466e+01
8.239785684528519596e+02,1.204030797627788502e-01,7.606587457733266433e+01
8.296958520834906494e+02,1.215151760455129432e-01,7.593453651483248734e+01
8.354528058382871905e+02,1.226417792317105182e-01,7.580140823419603180e+01
8.412497049736118697e+02,1.237831698658638097e-01,7.566645269025151777e+01
8.470868266557401967e+02,1.249396356314868978e-01,7.552963180117527031e+01
8.529644499741025356e+02,1.261114715613411430e-01,7.539090641320365194e+01
8.588828559546249153e+02,1.272989802540871740e-01,7.525023626396131249e+01
8.648423275731726108e+02,1.285024720975283807e-01,7.510757994434638363e+01
8.708431497690723972e+02,1.297222654986011914e-01,7.496289485890966375e+01
8.768856094587426924e+02,1.309586871202765290e-01,7.481613718466209662e+01
8.829699955494091910e+02,1.322120721255246045e-01,7.466726182824201885e+01
8.890965989529157696e+02,1.334827644284944381e-01,7.451622238137046850e+01
8.952657125996400964e+02,1.347711169530579345e-01,7.436297107451910904e+01
9.014776314524917780e+02,1.360774918988515714e-01,7.420745872871307824e+01
9.077326525210223735e+02,1.374022610149535917e-01,7.404963470538588410e+01
9.140310748756231760e+02,1.387458058813117179e-01,7.388944685420122482e+01
9.203731996618221274e+02,1.401085181980326333e-01,7.372684145875228978e+01
9.267593301146882823e+02,1.414908000826290979e-01,7.356176318004409609e+01
9.331897715733239238e+02,1.428930643752977792e-01,7.339415499766249695e+01
9.396648314954691159e+02,1.443157349522913024e-01,7.322395814852656315e+01
9.461848194722001608e+02,1.457592470474139423e-01,7.305111206311852357e+01
9.527500472427290106e+02,1.472240475816527783e-01,7.287555429908019278e+01
9.593608287093146600e+02,1.487105955009233593e-01,7.269722047205939930e+01
9.660174799522645799e+02,1.502193621218690378e-01,7.251604418368619065e+01
9.727203192450537017e+02,1.517508314856232388e-01,7.233195694655226760e+01
9.794696670695395824e+02,1.533055007193885599e-01,7.214488810606312086e+01
9.862658461312820464e+02,1.548838804056411611e-01,7.195476475902582081e+01
9.931091813749800394e+02,1.564864949587115306e-01,7.176151166883042265e+01
1.000000000000000000e+03,1.581138830084189983e-01,7.156505117707799002e+01
1.006938631476027126e+03,1.597665977903741374e-01,7.136530311150092132e+01
1.013925407558815323e+03,1.614452075424680222e-01,7.116218469001749725e+01
1.020960662306046515e+03,1.631502959069791592e-01,7.095561042075546254e+01
1.028044732093309676e+03,1.648824623376236309e-01,7.074549199787344378e+01
1.035177955630176257e+03,1.666423225107446227e-01,7.053173819300481284e+01
1.042360673976401131e+03,1.684305087397185430e-01,7.031425474214097449e+01
1.049593230558227788e+03,1.702476703914884149e-01,7.009294422776683575e+01
1.056875971184804030e+03,1.720944743039766189e-01,6.986770595605540279e+01
1.064209244064724544e+03,1.739716052029418591e-01,6.963843582892283735e+01
1.071593399822671245e+03,1.758797661166219828e-01,6.940502621074183764e+01
1.079028791516183674e+03,1.778196787862853234e-01,6.916736578950485637e+01
1.086515774652538312e+03,1.797920840705375667e-01,6.892533943222738912e+01
1.094054707205742488e+03,1.817977423409421478e-01,6.867882803437628070e+01
1.101645949633656983e+03,1.838374338661899754e-01,6.842770836310691607e+01
1.109289864895222763e+03,1.859119591816798811e-01,6.817185289409223969e+01
1.116986818467822559e+03,1.880221394409781754e-01,6.791112964172516797e+01
1.124737178364752026e+03,1.901688167451642542e-01,6.764540198247958358e+01
1.132541315152811421e+03,1.923528544455734568e-01,6.737452847121647892e+01
1.140399601970033018e+03,1.945751374148958768e-01,6.709836265022759960e+01
1.148312414543511068e+03,1.968365722809578278e-01,6.681675285081799132e+01
1.156280131207375462e+03,1.991380876168477865e-01,6.652954198723674040e+01
1.164303132920876806e+03,2.014806340802664242e-01,6.623656734278169722e+01
1.172381803286598597e+03,2.038651844941561375e-01,6.593766034791934771e+01
1.180516528568805597e+03,2.062927338597261018e-01,6.563264635028374983e+01
1.188707697711903393e+03,2.087642992919534757e-01,6.532134437644590719e+01
1.196955702359042789e+03,2.112809198665154264e-01,6.500356688537567607e+01
1.205260936870842670e+03,2.138436563658344391e-01,6.467911951356006739e+01
1.213623798344240413e+03,2.164535909105395617e-01,6.434780081178686828e+01
1.222044686631488730e+03,2.191118264611242594e-01,6.400940197365800088e+01
1.230524004359261653e+03,2.218194861728806921e-01,6.366370655596446682e+01
1.239062156947915582e+03,2.245777125853676004e-01,6.331049019112849408e+01
1.247659552630869712e+03,2.273876666256162415e-01,6.294952029201077437e+01
1.256316602474121510e+03,2.302505264020713038e-01,6.258055574948312483e+01
1.265033720395903856e+03,2.331674857638291187e-01,6.220334662328784958e+01
1.273811323186478376e+03,2.361397525970783395e-01,6.181763382684430042e+01
1.282649830528059965e+03,2.391685468277554572e-01,6.142314880682373968e+01
1.291549665014884113e+03,2.422550980962885903e-01,6.101961321849670838e+01
1.300511252173409957e+03,2.454006430668916605e-01,6.060673859806789920e+01
1.309535020482667733e+03,2.486064223301925891e-01,6.018422603345349842e+01
1.318621401394748545e+03,2.518736768540092985e-01,5.975176583522961948e+01
1.327770829355428987e+03,2.552036439328344564e-01,5.930903720979113558e+01
1.336983741824946492e+03,2.585975525820490839e-01,5.885570793711150372e+01
1.346260579298911125e+03,2.620566183180551012e-01,5.839143405589264546e+01
1.355601785329369022e+03,2.655820372604231761e-01,5.791585955934107233e+01
1.365007806546013853e+03,2.691749794868110168e-01,5.742861610531104333e+01
1.374479092677536755e+03,2.728365815658438942e-01,5.692932274512043733e+01
1.384016096573131563e+03,2.765679381874548981e-01,5.641758567597525342e+01
1.393619274224143510e+03,2.803700928043662555e-01,5.589299802264277162e+01
1.403289084785873229e+03,2.842440271926160444e-01,5.535513965479351128e+01
1.413025990599533770e+03,2.881906498333612898e-01,5.480357704729604507e+01
1.422830457214352009e+03,2.922107830128127803e-01,5.423786319170118020e+01
1.432702953409831025e+03,2.963051485322714118e-01,5.365753756819363218e+01
1.442643951218158918e+03,3.004743519160530396e-01,5.306212618843063922e+01
1.452653925946781328e+03,3.047188650019641010e-01,5.245114172092023352e+01
