w, module, argument
3.173229634734976301e+01,2.726655549236376874e+00,1.058229446623982142e+02
3.195247505759212103e+01,2.705335316816664726e+00,1.056960175526466941e+02
3.217418150676371624e+01,2.684095310944339730e+00,1.055696465829330890e+02
3.239742629528197426e+01,2.662935392674601776e+00,1.054438292843787508e+02
3.262222009711669557e+01,2.641855412987900831e+00,1.053185631544665597e+02
3.284857366030043835e+01,2.620855212954865010e+00,1.051938456577791214e+02
3.307649780744240786e+01,2.599934623900225450e+00,1.050696742267281820e+02
3.330600343624588788e+01,2.579093467565684694e+00,1.049460462622751891e+02
3.353710152002930300e+01,2.558331556271692619e+00,1.048229591346432130e+02
3.376980310825091181e+01,2.537648693078073503e+00,1.047004101840196313e+02
3.400411932703705986e+01,2.517044671943484246e+00,1.045783967212501864e+02
3.424006137971424124e+01,2.496519277883633148e+00,1.044569160285237359e+02
3.447764054734464167e+01,2.476072287128274318e+00,1.043359653600483057e+02
3.471686818926561102e+01,2.455703467276883600e+00,1.042155419427177492e+02
3.495775574363275240e+01,2.435412577453023975e+00,1.040956429767694829e+02
3.520031472796679139e+01,2.415199368457360940e+00,1.039762656364331974e+02
3.544455673970435328e+01,2.395063582919279899e+00,1.038574070705701757e+02
3.569049345675229290e+01,2.375004955447116206e+00,1.037390644033038001e+02
3.593813663804627367e+01,2.355023212776918395e+00,1.036212347346405807e+02
3.618749812411280686e+01,2.335118073919773440e+00,1.035039151410823735e+02
3.643858983763544757e+01,2.315289250307645652e+00,1.033871026762292331e+02
3.669142378402494131e+01,2.295536445937685688e+00,1.032707943713731851e+02
3.694601205199302285e+01,2.275859357515053194e+00,1.031549872360830022e+02
3.720236681413067714e+01,2.256257674594156271e+00,1.030396782587796451e+02
3.746050032748993175e+01,2.236731079718357940e+00,1.029248644073028913e+02
3.772042493416997644e+01,2.217279248558094995e+00,1.028105426294686708e+02
3.798215306190736129e+01,2.197901850047399464e+00,1.026967098536175484e+02
3.824569722466998911e+01,2.178598546518835111e+00,1.025833629891540966e+02
3.851107002325570505e+01,2.159368993836793038e+00,1.024704989270773154e+02
3.877828414589457395e+01,2.140212841529186338e+00,1.023581145405022710e+02
3.904735236885559857e+01,2.121129732917493627e+00,1.022462066851725240e+02
3.931828755705770106e+01,2.102119305245156333e+00,1.021347721999640612e+02
3.959110266468458406e+01,2.083181189804350630e+00,1.020238079073802737e+02
3.986581073580440915e+01,2.064315012061060717e+00,1.019133106140380249e+02
4.014242490499322003e+01,2.045520391778535174e+00,1.018032771111454196e+02
4.042095839796306223e+01,2.026796943139048235e+00,1.016937041749705060e+02
4.070142453219438750e+01,2.008144274864001488e+00,1.015845885673015516e+02
4.098383671757261482e+01,1.989561990332367358e+00,1.014759270358989482e+02
4.126820845702953733e+01,1.971049687697437935e+00,1.013677163149383063e+02
4.155455334718875093e+01,1.952606960001925351e+00,1.012599531254454632e+02
4.184288507901580090e+01,1.934233395291384161e+00,1.011526341757228948e+02
4.213321743847289014e+01,1.915928576725954402e+00,1.010457561617679971e+02
4.242556430717777260e+01,1.897692082690464632e+00,1.009393157676830839e+02
4.271993966306779100e+01,1.879523486902836327e+00,1.008333096660772270e+02
4.301635758106795038e+01,1.861422358520866460e+00,1.007277345184600961e+02
4.331483223376398684e+01,1.843388262247326326e+00,1.006225869756276836e+02
4.361537789208005478e+01,1.825420758433424995e+00,1.005178636780401149e+02
4.391800892596086214e+01,1.807519403180635642e+00,1.004135612561917696e+02
4.422273980505899260e+01,1.789683748440863420e+00,1.003096763309733177e+02
4.452958509942655496e+01,1.771913342115008172e+00,1.002062055140263084e+02
4.483855948021186322e+01,1.754207728149892676e+00,1.001031454080899579e+02
4.514967772036101934e+01,1.736566446633573069e+00,1.000004926073405329e+02
4.546295469532399380e+01,1.718989033889066320e+00,9.989824369772314583e+01
4.577840538376618440e+01,1.701475022566450113e+00,9.979639525727611726e+01
4.609604486828433778e+01,1.684023941733409080e+00,9.969494385644829038e+01
4.641588833612777165e+01,1.666635316964186542e+00,9.959388605840861430e+01
4.673795107992463471e+01,1.649308670426973489e+00,9.949321841934924748e+01
4.706224849841281355e+01,1.632043520969762129e+00,9.939293748878090184e+01
4.738879609717653807e+01,1.614839384204627803e+00,9.929303980982172106e+01
4.771760948938745628e+01,1.597695772590509877e+00,9.919352191947899655e+01
4.804870439655129388e+01,1.580612195514457641e+00,9.909438034892410485e+01
4.838209664925957298e+01,1.563588159371375630e+00,9.899561162376079437e+01
4.871780218794631168e+01,1.546623167642288355e+00,9.889721226428665091e+01
4.905583706365047902e+01,1.529716720971101340e+00,9.879917878574819667e+01
4.939621743878320359e+01,1.512868317239921989e+00,9.870150769858936712e+01
4.973895958790062366e+01,1.496077451642919831e+00,9.860419550869360705e+01
5.008407989848212338e+01,1.479343616758739710e+00,9.850723871761969974e+01
5.043159487171358535e+01,1.462666302621513870e+00,9.841063382283134331e+01
5.078152112327673251e+01,1.446044996790437853e+00,9.831437731792050272e+01
5.113387538414325917e+01,1.429479184417979054e+00,9.821846569282487849e+01
5.148867450137492341e+01,1.412968348316686829e+00,9.812289543403916525e+01
5.184593543892913203e+01,1.396511969024641475e+00,9.802766302482058336e+01
5.220567527846975509e+01,1.380109524869573390e+00,9.793276494538864085e+01
5.256791122018422158e+01,1.363760492031613536e+00,9.783819767311892690e+01
5.293266058360561033e+01,1.347464344604759168e+00,9.774395768273146246e+01
5.329994080844087989e+01,1.331220554657017274e+00,9.765004144647350870e+01
5.366976945540476152e+01,1.315028592289263942e+00,9.755644543429669113e+01
5.404216420705915169e+01,1.298887925692846279e+00,9.746316611402902197e+01
5.441714286865889960e+01,1.282798021205901584e+00,9.737019995154125240e+01
5.479472336900287388e+01,1.266758343368465045e+00,9.727754341090840740e+01
5.517492376129126086e+01,1.250768354976339758e+00,9.718519295456574980e+01
5.555776222398877451e+01,1.234827517133759489e+00,9.709314504345998387e+01
5.594325706169377810e+01,1.218935289304864389e+00,9.700139613719531440e+01
5.633142670601354496e+01,1.203091129363996759e+00,9.690994269417461737e+01
5.672228971644543805e+01,1.187294493644845739e+00,9.681878117173587839e+01
5.711586478126432098e+01,1.171544836988440697e+00,9.672790802628367146e+01
5.751217071841613659e+01,1.155841612790021955e+00,9.663731971341626092e+01
5.791122647641758192e+01,1.140184273044802188e+00,9.654701268804772951e+01
5.831305113526221362e+01,1.124572268392630914e+00,9.645698340452592845e+01
5.871766390733255747e+01,1.109005048161582963e+00,9.636722831674583745e+01
5.912508413831878329e+01,1.093482060410488232e+00,9.627774387825856195e+01
5.953533130814370367e+01,1.078002751970407624e+00,9.618852654237603872e+01
5.994842503189408944e+01,1.062566568485088903e+00,9.609957276227152079e+01
6.036438506075867139e+01,1.047172954450399596e+00,9.601087899107601231e+01
6.078323128297230227e+01,1.031821353252775797e+00,9.592244168197048282e+01
6.120498372476699700e+01,1.016511207206677314e+00,9.583425728827418766e+01
6.162966255132942450e+01,1.001241957591083587e+00,9.574632226352912312e+01
6.205728806776500761e+01,9.860130446850413621e-01,9.565863306158051671e+01
6.248788072006890815e+01,9.708239078022734558e-01,9.557118613665346629e+01
6.292146109610344240e+01,9.556739853248793493e-01,9.548397794342625389e+01
6.335804992658250967e+01,9.405627147361256268e-01,9.539700493709946727e+01
6.379766808606282069e+01,9.254895326523547849e-01,9.531026357346212308e+01
6.424033659394190465e+01,9.104538748540230708e-01,9.522375030895379666e+01
6.468607661546327847e+01,8.954551763158781208e-01,9.513746160072369662e+01
6.513490946272803228e+01,8.804928712363156995e-01,9.505139390668615818e+01
6.558685659571432325e+01,8.655663930658831218e-01,9.496554368557291070e+01
6.604193962330305112e+01,8.506751745350019656e-01,9.487990739698217624e+01
6.650018030431118632e+01,8.358186476808834309e-01,9.479448150142452789e+01
6.696160054853221766e+01,8.209962438736634338e-01,9.470926246036559348e+01
6.742622241778342129e+01,8.062073938417910757e-01,9.462424673626600224e+01
6.789406812696108773e+01,7.914515276966447299e-01,9.453943079261792093e+01
6.836516004510238531e+01,7.767280749564381415e-01,9.445481109397911723e+01
6.883952069645496863e+01,7.620364645693952221e-01,9.437038410600405314e+01
6.931717276155407603e+01,7.473761249362218528e-01,9.428614629547189452e+01
6.979813907830660469e+01,7.327464839319003387e-01,9.420209413031233225e+01
7.028244264308348477e+01,7.181469689267901968e-01,9.411822407962824855e+01
7.077010661181888906e+01,7.035770068070890115e-01,9.403453261371620897e+01
7.126115430111745752e+01,6.890360239946354826e-01,9.395101620408406973e+01
7.175560918936928090e+01,6.745234464660829765e-01,9.386767132346631115e+01
7.225349491787214617e+01,6.600386997714664528e-01,9.378449444583696959e+01
7.275483529196229426e+01,6.455812090521466651e-01,9.370148204641994027e+01
7.325965428215229736e+01,6.311503990581875945e-01,9.361863060169740436e+01
7.376797602527730646e+01,6.167456941651436875e-01,9.353593658941569799e+01
7.427982482564918598e+01,6.023665183902893183e-01,9.345339648858897874e+01
7.479522515621820844e+01,5.880122954083129017e-01,9.337100677950101613e+01
7.531420165974371628e+01,5.736824485664522300e-01,9.328876394370462322e+01
7.583677914997190328e+01,5.593764008991377601e-01,9.320666446401924077e+01
7.636298261282242095e+01,5.450935751421105424e-01,9.312470482452656029e+01
7.689283720758312768e+01,5.308333937460499863e-01,9.304288151056394440e+01
7.742636826811269657e+01,5.165952788897337777e-01,9.296119100871653984e+01
7.796360130405233235e+01,5.023786524927094099e-01,9.287962980680696035e+01
7.850456200204509116e+01,4.881829362275342254e-01,9.279819439388370483e+01
7.904927622696420997e+01,4.740075515315599897e-01,9.271688126020757181e+01
7.959777002314986305e+01,4.598519196182929702e-01,9.263568689723651062e+01
8.015006961565404708e+01,4.457154614883498955e-01,9.255460779760902312e+01
8.070620141149503013e+01,4.315975979399895857e-01,9.247364045512567543e+01
8.126619200091946027e+01,4.174977495792804860e-01,9.239278136472947267e+01
8.183006815867389605e+01,4.034153368298752929e-01,9.231202702248455694e+01
8.239785684528519027e+01,3.893497799424211481e-01,9.223137392555349834e+01
8.296958520834907347e+01,3.753004990036358235e-01,9.215081857217347761e+01
8.354528058382867073e+01,3.612669139450172540e-01,9.207035746163082024e+01
8.412497049736118981e+01,3.472484445512515339e-01,9.198998709423452169e+01
8.470868266557401682e+01,3.332445104682936754e-01,9.190970397128850777e+01
8.529644499741024788e+01,3.192545312111419453e-01,9.182950459506261609e+01
8.588828559546249153e+01,3.052779261713424730e-01,9.174938546876271062e+01
8.648423275731721560e+01,2.913141146241851609e-01,9.166934309649947465e+01
8.708431497690723688e+01,2.773625157356632287e-01,9.158937398325635115e+01
8.768856094587427208e+01,2.634225485691607527e-01,9.150947463485641720e+01
8.829699955494092478e+01,2.494936320919003692e-01,9.142964155792840586e+01
8.890965989529158264e+01,2.355751851811732911e-01,9.134987125987184697e+01
8.952657125996395848e+01,2.216666266303282118e-01,9.127016024882119893e+01
9.014776314524917211e+01,2.077673751545765224e-01,9.119050503360949733e+01
9.077326525210223451e+01,1.938768493965910555e-01,9.111090212373105146e+01
9.140310748756232329e+01,1.799944679319171459e-01,9.103134802930334502e+01
9.203731996618220990e+01,1.661196492742303132e-01,9.095183926102866678e+01
9.267593301146878559e+01,1.522518118804083165e-01,9.087237233015464710e+01
9.331897715733238385e+01,1.383903741554791678e-01,9.079294374843468063e+01
9.396648314954690306e+01,1.245347544574180176e-01,9.071355002808741119e+01
9.461848194722001892e+01,1.106843711018184739e-01,9.063418768175610296e+01
9.527500472427290390e+01,9.683864236646576307e-02,9.055485322246735791e+01
9.593608287093141485e+01,8.299698649578107768e-02,9.047554316358943538e+01
9.660174799522646083e+01,6.915882170520062933e-02,9.039625401879045796e+01
9.727203192450537017e+01,5.532356618546224736e-02,9.031698230199594946e+01
9.794696670695395824e+01,4.149063810681929976e-02,9.023772452734647231e+01
9.862658461312820180e+01,2.765945562321795934e-02,9.015847720915486718e+01
9.931091813749794994e+01,1.382943687640037639e-02,9.007923686186325085e+01
1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.006938631476027126e+02,1.382943687639921239e-02,-9.007923686186325085e+01
1.013925407558815266e+02,2.765945562321788301e-02,-9.015847720915486718e+01
1.020960662306046487e+02,4.149063810681927894e-02,-9.023772452734647231e+01
1.028044732093309790e+02,5.532356618546236532e-02,-9.031698230199594946e+01
1.035177955630176285e+02,6.915882170520078198e-02,-9.039625401879045796e+01
1.042360673976401131e+02,8.299698649577988419e-02,-9.047554316358943538e+01
1.049593230558227646e+02,9.683864236646559653e-02,-9.055485322246735791e+01
1.056875971184803973e+02,1.106843711018184739e-01,-9.063418768175610296e+01
1.064209244064724658e+02,1.245347544574180038e-01,-9.071355002808741119e+01
1.071593399822671131e+02,1.383903741554789457e-01,-9.079294374843468063e+01
1.079028791516183645e+02,1.522518118804074561e-01,-9.087237233015463289e+01
1.086515774652538369e+02,1.661196492742303410e-01,-9.095183926102866678e+01
1.094054707205742432e+02,1.799944679319172292e-01,-9.103134802930334502e+01
1.101645949633656869e+02,1.938768493965911388e-01,-9.111090212373105146e+01
1.109289864895222735e+02,2.077673751545765779e-01,-9.119050503360949733e+01
1.116986818467822644e+02,2.216666266303269350e-01,-9.127016024882119893e+01
1.124737178364751884e+02,2.355751851811732633e-01,-9.134987125987184697e+01
1.132541315152811450e+02,2.494936320919003414e-01,-9.142964155792840586e+01
1.140399601970033103e+02,2.634225485691608637e-01,-9.150947463485641720e+01
1.148312414543511153e+02,2.773625157356631177e-01,-9.158937398325635115e+01
1.156280131207375348e+02,2.913141146241839397e-01,-9.166934309649947465e+01
1.164303132920876749e+02,3.052779261713421954e-01,-9.174938546876271062e+01
1.172381803286598512e+02,3.192545312111418898e-01,-9.182950459506261609e+01
1.180516528568805512e+02,3.332445104682936754e-01,-9.190970397128850777e+01
1.188707697711903251e+02,3.472484445512515894e-01,-9.198998709423452169e+01
1.196955702359042846e+02,3.612669139450163103e-01,-9.207035746163082024e+01
1.205260936870842556e+02,3.753004990036359345e-01,-9.215081857217347761e+01
1.213623798344240470e+02,3.893497799424208705e-01,-9.223137392555349834e+01
1.222044686631488730e+02,4.034153368298753484e-01,-9.231202702248455694e+01
1.230524004359261596e+02,4.174977495792806526e-01,-9.239278136472947267e+01
1.239062156947915696e+02,4.315975979399887530e-01,-9.247364045512567543e+01
1.247659552630869797e+02,4.457154614883498955e-01,-9.255460779760902312e+01
1.256316602474121424e+02,4.598519196182951352e-01,-9.263568689723652483e+01
1.265033720395903742e+02,4.740075515315601562e-01,-9.271688126020757181e+01
1.273811323186478432e+02,4.881829362275340589e-01,-9.279819439388370483e+01
1.282649830528060022e+02,5.023786524927087438e-01,-9.287962980680694614e+01
1.291549665014883885e+02,5.165952788897335557e-01,-9.296119100871653984e+01
1.300511252173409957e+02,5.308333937460519847e-01,-9.304288151056395861e+01
1.309535020482667562e+02,5.450935751421103204e-01,-9.312470482452656029e+01
1.318621401394748602e+02,5.593764008991378711e-01,-9.320666446401924077e+01
1.327770829355428930e+02,5.736824485664510087e-01,-9.328876394370460901e+01
1.336983741824946605e+02,5.880122954083129017e-01,-9.337100677950101613e+01
1.346260579298910898e+02,6.023665183902912057e-01,-9.345339648858897874e+01
1.355601785329369022e+02,6.167456941651439095e-01,-9.353593658941569799e+01
1.365007806546013853e+02,6.311503990581877055e-01,-9.361863060169741857e+01
1.374479092677536585e+02,6.455812090521456659e-01,-9.370148204641992606e+01
1.384016096573131449e+02,6.600386997714666748e-01,-9.378449444583695538e+01
1.393619274224143396e+02,6.745234464660849749e-01,-9.386767132346632536e+01
1.403289084785873229e+02,6.890360239946359266e-01,-9.395101620408406973e+01
1.413025990599533657e+02,7.035770068070889005e-01,-9.403453261371620897e+01
1.422830457214352009e+02,7.181469689267894196e-01,-9.411822407962824855e+01
1.432702953409830968e+02,7.327464839319004497e-01,-9.420209413031233225e+01
1.442643951218158804e+02,7.473761249362236292e-01,-9.428614629547189452e+01
